,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-06,17089.503906249993,31735.57,
1,2022-12-07,16848.126953124996,31735.57,31899.277
2,2022-12-08,17233.474609375,31735.57,31899.277
3,2022-12-09,17133.15234375,31735.57,31899.277
4,2022-12-10,17128.724609374996,31735.57,31899.277
5,2022-12-11,17104.193359374996,31735.57,31899.277
6,2022-12-12,17206.437499999993,31735.57,31899.277
7,2022-12-13,17781.318359374996,31735.57,31899.277
8,2022-12-14,17815.650390625,31735.57,31899.277
9,2022-12-15,17364.865234374996,31735.57,31899.277
10,2022-12-16,16647.484375,31735.57,31899.277
11,2022-12-17,16795.091796875,31735.57,31899.277
12,2022-12-18,16757.976562499996,31735.57,31899.277
13,2022-12-19,16439.679687499996,31735.57,31899.277
14,2022-12-20,16906.304687499996,31735.57,31899.277
15,2022-12-21,16817.53515625,31735.57,31899.277
16,2022-12-22,16830.341796874996,31735.57,31899.277
17,2022-12-23,16796.953124999993,31735.57,31899.277
18,2022-12-24,16847.755859374996,31735.57,31899.277
19,2022-12-25,16841.986328125,31735.57,31899.277
20,2022-12-26,16919.804687499996,31735.57,31899.277
21,2022-12-27,16717.173828124996,31735.57,31899.277
22,2022-12-28,16552.572265624993,31735.57,31899.277
23,2022-12-29,16642.341796874996,31735.57,31899.277
24,2022-12-30,16602.585937499996,31735.57,31899.277
25,2022-12-31,16547.496093749996,31735.57,31899.277
26,2023-01-01,16625.080078125,31735.57,31899.277
27,2023-01-02,16688.470703124996,31735.57,31899.277
28,2023-01-03,16679.857421875,31735.57,31899.277
29,2023-01-04,16863.238281249993,31735.57,31899.277
30,2023-01-05,16836.736328125,31735.57,31899.277
31,2023-01-06,16951.968749999996,31735.57,31899.277
32,2023-01-07,16955.078125,31735.57,31899.277
33,2023-01-08,17091.144531249996,31735.57,31899.277
34,2023-01-09,17196.5546875,31735.57,31899.277
35,2023-01-10,17446.292968749996,31735.57,31899.277
36,2023-01-11,17934.896484375,31735.57,31899.277
37,2023-01-12,18869.587890624996,31735.57,31899.277
38,2023-01-13,19909.574218749996,31735.57,31899.277
39,2023-01-14,20976.298828125,31735.57,31899.277
40,2023-01-15,20880.798828125,31735.57,31899.277
41,2023-01-16,21169.632812499996,31735.57,31899.277
42,2023-01-17,21161.51953125,31735.57,31899.277
43,2023-01-18,20688.781249999996,31735.57,31899.277
44,2023-01-19,21086.79296875,31735.57,31899.277
45,2023-01-20,22676.552734374996,31735.57,31899.277
46,2023-01-21,22777.625,31735.57,31899.277
47,2023-01-22,22720.416015624996,31735.57,31899.277
48,2023-01-23,22934.431640625,31735.57,31899.277
49,2023-01-24,22636.46875,31735.57,31899.277
50,2023-01-25,23117.859375,31735.57,31899.277
51,2023-01-26,23032.77734375,31735.57,31899.277
52,2023-01-27,23078.728515625,31735.57,31899.277
53,2023-01-28,23031.089843749996,31735.57,31899.277
54,2023-01-29,23774.56640625,31735.57,31899.277
55,2023-01-30,22840.138671875,31735.57,31899.277
56,2023-01-31,23139.283203124996,31735.57,31899.277
57,2023-02-01,23723.769531249996,31735.57,31899.277
58,2023-02-02,23471.87109375,31735.57,31899.277
59,2023-02-03,23449.322265625,31735.57,31899.277
60,2023-02-04,23331.84765625,31735.57,31899.277
61,2023-02-05,22955.666015624996,31735.57,31899.277
62,2023-02-06,22760.109375,31735.57,31899.277
63,2023-02-07,23264.291015624996,31735.57,31899.277
64,2023-02-08,22939.3984375,31735.57,31899.277
65,2023-02-09,21819.0390625,31735.57,31899.277
66,2023-02-10,21651.18359375,31735.57,31899.277
67,2023-02-11,21870.874999999996,31735.57,31899.277
68,2023-02-12,21788.203124999996,31735.57,31899.277
69,2023-02-13,21808.101562499996,31735.57,31899.277
70,2023-02-14,22220.8046875,31735.57,31899.277
71,2023-02-15,24307.841796875,31735.57,31899.277
72,2023-02-16,23623.474609375,31735.57,31899.277
73,2023-02-17,24565.6015625,31735.57,31899.277
74,2023-02-18,24641.277343749996,31735.57,31899.277
75,2023-02-19,24327.642578125,31735.57,31899.277
76,2023-02-20,24829.148437499996,31735.57,31899.277
77,2023-02-21,24436.353515624996,31735.57,31899.277
78,2023-02-22,24188.84375,31735.57,31899.277
79,2023-02-23,23947.4921875,31735.57,31899.277
80,2023-02-24,23198.126953125,31735.57,31899.277
81,2023-02-25,23175.375,31735.57,31899.277
82,2023-02-26,23561.212890625,31735.57,31899.277
83,2023-02-27,23522.87109375,31735.57,31899.277
84,2023-02-28,23147.353515625,31735.57,31899.277
85,2023-03-01,23646.550781249996,31735.57,31899.277
86,2023-03-02,23475.466796875,31735.57,31899.277
87,2023-03-03,22362.6796875,31735.57,31899.277
88,2023-03-04,22353.349609374996,31735.57,31899.277
89,2023-03-05,22435.513671875,31735.57,31899.277
90,2023-03-06,22429.757812499996,31735.57,31899.277
91,2023-03-07,22219.769531249996,31735.57,31899.277
92,2023-03-08,21718.080078124996,31735.57,31899.277
93,2023-03-09,20363.021484375,31735.57,31899.277
94,2023-03-10,20187.244140625,31735.57,31899.277
95,2023-03-11,20632.41015625,31735.57,31899.277
96,2023-03-12,,,31899.277
