,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-06,17089.503906249993,23984.148,
1,2022-12-07,16848.126953124996,23983.91,24186.508
2,2022-12-08,17233.474609375,23982.994,24186.27
3,2022-12-09,17133.15234375,23982.574,24185.354
4,2022-12-10,17128.724609374996,23982.574,24184.93
5,2022-12-11,17104.193359374996,23982.574,24184.93
6,2022-12-12,17206.437499999993,23982.574,24184.93
7,2022-12-13,17781.318359374996,23982.574,24184.93
8,2022-12-14,17815.650390625,23982.574,24184.93
9,2022-12-15,17364.865234374996,23982.574,24184.93
10,2022-12-16,16647.484375,23982.574,24184.93
11,2022-12-17,16795.091796875,23982.574,24184.93
12,2022-12-18,16757.976562499996,23982.574,24184.93
13,2022-12-19,16439.679687499996,23982.574,24184.93
14,2022-12-20,16906.304687499996,23982.574,24184.93
15,2022-12-21,16817.53515625,23982.574,24184.93
16,2022-12-22,16830.341796874996,23982.574,24184.93
17,2022-12-23,16796.953124999993,23982.574,24184.93
18,2022-12-24,16847.755859374996,23982.574,24184.93
19,2022-12-25,16841.986328125,23982.574,24184.93
20,2022-12-26,16919.804687499996,23982.574,24184.93
21,2022-12-27,16717.173828124996,23982.574,24184.93
22,2022-12-28,16552.572265624993,23982.574,24184.93
23,2022-12-29,16642.341796874996,23982.574,24184.93
24,2022-12-30,16602.585937499996,23982.574,24184.93
25,2022-12-31,16547.496093749996,23982.574,24184.93
26,2023-01-01,16625.080078125,23982.574,24184.93
27,2023-01-02,16688.470703124996,23982.574,24184.93
28,2023-01-03,16679.857421875,23982.574,24184.93
29,2023-01-04,16863.238281249993,23982.574,24184.93
30,2023-01-05,16836.736328125,23982.574,24184.93
31,2023-01-06,16951.968749999996,23982.574,24184.93
32,2023-01-07,16955.078125,23982.574,24184.93
33,2023-01-08,17091.144531249996,23982.574,24184.93
34,2023-01-09,17196.5546875,23982.574,24184.93
35,2023-01-10,17446.292968749996,23982.574,24184.93
36,2023-01-11,17934.896484375,23982.574,24184.93
37,2023-01-12,18869.587890624996,23982.574,24184.93
38,2023-01-13,19909.574218749996,23982.574,24184.93
39,2023-01-14,20976.298828125,23982.574,24184.93
40,2023-01-15,20880.798828125,23982.574,24184.93
41,2023-01-16,21169.632812499996,23982.574,24184.93
42,2023-01-17,21161.51953125,23982.574,24184.93
43,2023-01-18,20688.781249999996,23982.574,24184.93
44,2023-01-19,21086.79296875,23982.574,24184.93
45,2023-01-20,22676.552734374996,23982.574,24184.93
46,2023-01-21,22777.625,23982.574,24184.93
47,2023-01-22,22720.416015624996,23982.574,24184.93
48,2023-01-23,22934.431640625,23982.574,24184.93
49,2023-01-24,22636.46875,23982.574,24184.93
50,2023-01-25,23117.859375,23982.574,24184.93
51,2023-01-26,23032.77734375,23982.574,24184.93
52,2023-01-27,23078.728515625,23982.574,24184.93
53,2023-01-28,23031.089843749996,23982.574,24184.93
54,2023-01-29,23774.56640625,23982.574,24184.93
55,2023-01-30,22840.138671875,23982.574,24184.93
56,2023-01-31,23139.283203124996,23982.574,24184.93
57,2023-02-01,23723.769531249996,23982.574,24184.93
58,2023-02-02,23471.87109375,23982.574,24184.93
59,2023-02-03,23449.322265625,23982.574,24184.93
60,2023-02-04,23331.84765625,23982.574,24184.93
61,2023-02-05,22955.666015624996,23982.574,24184.93
62,2023-02-06,22760.109375,23982.574,24184.93
63,2023-02-07,23264.291015624996,23982.574,24184.93
64,2023-02-08,22939.3984375,23982.574,24184.93
65,2023-02-09,21819.0390625,23982.574,24184.93
66,2023-02-10,21651.18359375,23982.574,24184.93
67,2023-02-11,21870.874999999996,23982.574,24184.93
68,2023-02-12,21788.203124999996,23982.672,24184.93
69,2023-02-13,21808.101562499996,23984.354,24185.027
70,2023-02-14,22220.8046875,23982.988,24186.71
71,2023-02-15,24307.841796875,23982.684,24185.348
72,2023-02-16,23623.474609375,23982.775,24185.04
73,2023-02-17,24565.6015625,23982.574,24185.133
74,2023-02-18,24641.277343749996,23982.574,24184.93
75,2023-02-19,24327.642578125,23982.574,24184.93
76,2023-02-20,24829.148437499996,23983.002,24184.93
77,2023-02-21,24436.353515624996,23984.373,24185.36
78,2023-02-22,24188.84375,23983.871,24186.732
79,2023-02-23,23947.4921875,23983.488,24186.234
80,2023-02-24,23198.126953125,23997.266,24185.85
81,2023-02-25,23175.375,23991.967,24199.578
82,2023-02-26,23561.212890625,23991.445,24194.326
83,2023-02-27,23522.87109375,23990.55,24193.803
84,2023-02-28,23147.353515625,23985.812,24192.906
85,2023-03-01,23646.550781249996,23984.098,24188.184
86,2023-03-02,23475.466796875,23984.14,24186.46
87,2023-03-03,22362.6796875,23986.154,24186.504
88,2023-03-04,22353.349609374996,23991.236,24188.533
89,2023-03-05,22435.513671875,23995.33,24193.646
90,2023-03-06,22429.757812499996,24003.916,24197.768
91,2023-03-07,22219.769531249996,24023.139,24206.377
92,2023-03-08,21718.080078124996,24031.262,24225.557
93,2023-03-09,20363.021484375,24052.531,24233.668
94,2023-03-10,20187.244140625,24081.371,24254.855
95,2023-03-11,20632.41015625,24129.9,24283.605
96,2023-03-12,,,24331.955
