,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-06,17089.503906249993,28529.314,
1,2022-12-07,16848.126953124996,28679.672,28506.338
2,2022-12-08,17233.474609375,28678.443,28658.783
3,2022-12-09,17133.15234375,28503.883,28658.777
4,2022-12-10,17128.724609374996,28354.21,28484.201
5,2022-12-11,17104.193359374996,28185.48,28334.258
6,2022-12-12,17206.437499999993,27933.846,28164.547
7,2022-12-13,17781.318359374996,27628.014,27910.32
8,2022-12-14,17815.650390625,27554.0,27599.668
9,2022-12-15,17364.865234374996,27629.393,27523.865
10,2022-12-16,16647.484375,27770.443,27599.328
11,2022-12-17,16795.091796875,27886.053,27740.71
12,2022-12-18,16757.976562499996,27938.578,27855.205
13,2022-12-19,16439.679687499996,28166.8,27905.557
14,2022-12-20,16906.304687499996,28341.818,28136.842
15,2022-12-21,16817.53515625,28321.037,28315.611
16,2022-12-22,16830.341796874996,28120.674,28297.127
17,2022-12-23,16796.953124999993,27965.79,28095.777
18,2022-12-24,16847.755859374996,27938.586,27939.084
19,2022-12-25,16841.986328125,27987.229,27910.38
20,2022-12-26,16919.804687499996,28233.578,27953.951
21,2022-12-27,16717.173828124996,28445.578,28200.934
22,2022-12-28,16552.572265624993,28567.695,28415.182
23,2022-12-29,16642.341796874996,28550.162,28538.621
24,2022-12-30,16602.585937499996,28526.193,28524.322
25,2022-12-31,16547.496093749996,28416.096,28503.633
26,2023-01-01,16625.080078125,28241.107,28395.293
27,2023-01-02,16688.470703124996,28159.697,28219.523
28,2023-01-03,16679.857421875,28020.986,28138.607
29,2023-01-04,16863.238281249993,27945.604,27998.16
30,2023-01-05,16836.736328125,28003.902,27920.408
31,2023-01-06,16951.968749999996,28052.055,27977.932
32,2023-01-07,16955.078125,28014.748,28026.066
33,2023-01-08,17091.144531249996,27963.2,27990.16
34,2023-01-09,17196.5546875,27883.006,27939.617
35,2023-01-10,17446.292968749996,27714.193,27859.275
36,2023-01-11,17934.896484375,27647.857,27687.441
37,2023-01-12,18869.587890624996,27746.986,27619.854
38,2023-01-13,19909.574218749996,27774.94,27719.61
39,2023-01-14,20976.298828125,27843.465,27746.232
40,2023-01-15,20880.798828125,27966.502,27813.4
41,2023-01-16,21169.632812499996,28208.137,27935.795
42,2023-01-17,21161.51953125,28399.363,28178.814
43,2023-01-18,20688.781249999996,28606.275,28372.229
44,2023-01-19,21086.79296875,28921.832,28582.31
45,2023-01-20,22676.552734374996,29235.482,28902.135
46,2023-01-21,22777.625,29525.918,29220.197
47,2023-01-22,22720.416015624996,29627.398,29514.105
48,2023-01-23,22934.431640625,29780.504,29614.113
49,2023-01-24,22636.46875,29859.78,29768.352
50,2023-01-25,23117.859375,29894.19,29849.854
51,2023-01-26,23032.77734375,29912.18,29884.203
52,2023-01-27,23078.728515625,30034.832,29903.092
53,2023-01-28,23031.089843749996,30139.783,30029.66
54,2023-01-29,23774.56640625,30118.541,30137.676
55,2023-01-30,22840.138671875,30055.223,30117.018
56,2023-01-31,23139.283203124996,29979.443,30054.465
57,2023-02-01,23723.769531249996,30102.787,29977.455
58,2023-02-02,23471.87109375,30116.043,30100.635
59,2023-02-03,23449.322265625,30144.836,30112.197
60,2023-02-04,23331.84765625,30217.404,30140.639
61,2023-02-05,22955.666015624996,30222.738,30214.752
62,2023-02-06,22760.109375,30121.883,30220.826
63,2023-02-07,23264.291015624996,30039.414,30119.62
64,2023-02-08,22939.3984375,30041.322,30037.07
65,2023-02-09,21819.0390625,30069.164,30039.092
66,2023-02-10,21651.18359375,29978.549,30067.217
67,2023-02-11,21870.874999999996,29919.893,29975.754
68,2023-02-12,21788.203124999996,29912.92,29916.445
69,2023-02-13,21808.101562499996,29900.41,29909.838
70,2023-02-14,22220.8046875,29926.596,29898.549
71,2023-02-15,24307.841796875,29846.586,29926.84
72,2023-02-16,23623.474609375,29766.037,29845.668
73,2023-02-17,24565.6015625,29684.594,29763.703
74,2023-02-18,24641.277343749996,29679.361,29681.008
75,2023-02-19,24327.642578125,29732.658,29675.322
76,2023-02-20,24829.148437499996,29815.988,29728.674
77,2023-02-21,24436.353515624996,29976.934,29812.12
78,2023-02-22,24188.84375,30231.041,29973.115
79,2023-02-23,23947.4921875,30463.883,30231.018
80,2023-02-24,23198.126953125,30421.35,30468.014
81,2023-02-25,23175.375,30495.32,30424.596
82,2023-02-26,23561.212890625,30522.867,30499.947
83,2023-02-27,23522.87109375,30433.049,30527.44
84,2023-02-28,23147.353515625,30227.87,30439.514
85,2023-03-01,23646.550781249996,29984.354,30234.012
86,2023-03-02,23475.466796875,29929.041,29987.879
87,2023-03-03,22362.6796875,29714.396,29935.035
88,2023-03-04,22353.349609374996,29683.053,29717.494
89,2023-03-05,22435.513671875,29654.213,29686.156
90,2023-03-06,22429.757812499996,29667.072,29656.838
91,2023-03-07,22219.769531249996,29666.191,29671.504
92,2023-03-08,21718.080078124996,29678.068,29669.18
93,2023-03-09,20363.021484375,29623.287,29681.314
94,2023-03-10,20187.244140625,29614.025,29625.092
95,2023-03-11,20632.41015625,29668.07,29613.797
96,2023-03-12,,,29668.418
