Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2022-12-06,17089.503906249993,6776.214647795001,15190.123632395404,17392.619140625,28529.314453125,15784.572265625
2022-12-07,16848.126953124996,6776.214647795001,15415.344644472061,16517.671875,28593.00390625,15956.818359375
2022-12-08,17233.474609375,6776.214647795001,14322.965822717155,16993.21484375,28668.61328125,16014.37890625
2022-12-09,17133.15234375,6776.214647795001,12576.665390457834,17240.056640625,28581.330078125,15936.8818359375
2022-12-10,17128.724609374996,6776.214647795001,12661.284598203903,17240.82421875,28419.20703125,15773.02734375
2022-12-11,17104.193359374996,6776.214647795001,13191.794805100906,17240.44921875,28259.869140625,15606.640625
2022-12-12,17206.437499999993,6776.214647795001,12837.825816020091,17575.9140625,28049.1953125,15485.431640625
2022-12-13,17781.318359374996,6776.214647795001,13166.727775873162,17704.76953125,27769.16796875,15442.390625
2022-12-14,17815.650390625,6776.214647795001,13554.4544617455,18169.216796875,27576.833984375,15433.525390625
2022-12-15,17364.865234374996,6776.214647795001,13488.53325379853,18383.12109375,27576.62890625,15489.3046875
2022-12-16,16647.484375,6776.214647795001,14735.84286973461,17867.712890625,27684.88671875,15651.306640625
2022-12-17,16795.091796875,6776.214647795001,15888.160738393646,17825.646484375,27813.3828125,15804.31640625
2022-12-18,16757.976562499996,6776.214647795001,16354.110784725963,17550.609375,27896.890625,15917.220703125
2022-12-19,16439.679687499996,6776.214647795001,15428.988224115885,17102.984375,28036.1796875,16067.787109375
2022-12-20,16906.304687499996,6776.214647795001,15405.123236157284,17166.681640625,28239.330078125,16236.466796875
2022-12-21,16817.53515625,6776.214647795001,15634.644269214317,17180.62109375,28318.32421875,16278.8662109375
2022-12-22,16830.341796874996,6776.214647795001,15544.44793404061,17156.58984375,28208.900390625,16140.55859375
2022-12-23,16796.953124999993,6776.214647795001,15672.290632865122,16818.671875,28030.783203125,15928.3330078125
2022-12-24,16847.755859374996,6776.214647795001,16466.681836420357,16334.310546875,27938.8359375,15776.826171875
2022-12-25,16841.986328125,6776.214647795001,18755.4677579821,17417.5078125,27948.8046875,15712.7578125
2022-12-26,16919.804687499996,6776.214647795001,19010.35990493318,17621.3828125,28093.765625,15795.7451171875
2022-12-27,16717.173828124996,6776.214647795001,17614.746317577297,16854.4609375,28323.255859375,15984.3544921875
2022-12-28,16552.572265624993,6776.214647795001,18566.387651825833,17169.2109375,28491.4375,16145.984375
2022-12-29,16642.341796874996,6776.214647795001,16591.463915858345,17473.10546875,28544.390625,16252.009765625
2022-12-30,16602.585937499996,6776.214647795001,14939.865522491426,16936.044921875,28525.2578125,16291.787109375
2022-12-31,16547.496093749996,6776.214647795001,15013.496890549355,17248.63671875,28459.86328125,16226.185546875
2023-01-01,16625.080078125,6776.214647795001,14131.176546160543,17310.091796875,28318.19921875,15997.251953125
2023-01-02,16688.470703124996,6776.214647795001,13435.785586649446,17409.919921875,28189.609375,15765.3203125
2023-01-03,16679.857421875,6776.214647795001,13357.82862302052,17335.177734375,28079.796875,15609.6796875
2023-01-04,16863.238281249993,6776.214647795001,13506.513895190881,17747.3984375,27971.8828125,15420.71875
2023-01-05,16836.736328125,6776.214647795001,13386.617919763887,17576.8203125,27962.15625,15337.9140625
2023-01-06,16951.968749999996,6776.214647795001,13727.267411314922,17924.833984375,28014.9921875,15347.7734375
2023-01-07,16955.078125,6776.214647795001,11881.755357858288,18234.6953125,28020.40625,15346.076171875
2023-01-08,17091.144531249996,6776.214647795001,11695.15866445605,18028.98828125,27976.6796875,15353.84375
2023-01-09,17196.5546875,6776.214647795001,12203.011252132863,18050.650390625,27911.3125,15359.9189453125
2023-01-10,17446.292968749996,6776.214647795001,12674.755542203948,17970.888671875,27786.734375,15361.0087890625
2023-01-11,17934.896484375,6776.214647795001,12930.399028525524,17653.01953125,27667.6484375,15341.2724609375
2023-01-12,18869.587890624996,6776.214647795001,13089.59562970698,17688.02734375,27683.419921875,15331.52734375
