,Date,Y_test,Furture - 1,Furture - 2
87,2023-03-03,22362.6796875,19248.96432582928,17122.555485943572
88,2023-03-04,22353.349609374996,16911.22819759255,19052.085522307112
89,2023-03-05,22435.513671875,18854.546170672114,17326.15451512241
90,2023-03-06,22429.757812499996,18206.484533187275,18492.99283816155
91,2023-03-07,22219.769531249996,20405.181057311132,17529.231932264764
92,2023-03-08,21718.080078124996,18276.333042499213,20773.365616666175
93,2023-03-09,20363.021484375,19018.719881651556,16518.516597800357
94,2023-03-10,20187.244140625,19881.363468083426,19865.298051944075
95,2023-03-11,20632.41015625,17665.656312810865,18120.126839899385
96,2023-03-12,,,17459.68578854606
