,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-06,17089.503906249993,15784.572,
1,2022-12-07,16848.126953124996,15899.283,16014.353
2,2022-12-08,17233.474609375,15903.717,16125.041
3,2022-12-09,17133.15234375,15752.559,16121.205
4,2022-12-10,17128.724609374996,15575.093,15970.963
5,2022-12-11,17104.193359374996,15426.9795,15786.302
6,2022-12-12,17206.437499999993,15339.862,15631.0
7,2022-12-13,17781.318359374996,15346.247,15538.534
8,2022-12-14,17815.650390625,15329.55,15537.501
9,2022-12-15,17364.865234374996,15470.722,15507.887
10,2022-12-16,16647.484375,15649.405,15653.209
11,2022-12-17,16795.091796875,15770.841,15837.792
12,2022-12-18,16757.976562499996,15872.75,15961.691
13,2022-12-19,16439.679687499996,16070.374,16065.199
14,2022-12-20,16906.304687499996,16200.292,16272.642
15,2022-12-21,16817.53515625,16149.332,16408.4
16,2022-12-22,16830.341796874996,15911.455,16369.663
17,2022-12-23,16796.953124999993,15725.128,16131.538
18,2022-12-24,16847.755859374996,15617.442,15936.209
19,2022-12-25,16841.986328125,15604.635,15820.881
20,2022-12-26,16919.804687499996,15790.796,15800.694
21,2022-12-27,16717.173828124996,15978.662,15990.047
22,2022-12-28,16552.572265624993,16111.542,16180.428
23,2022-12-29,16642.341796874996,16180.151,16323.868
24,2022-12-30,16602.585937499996,16179.936,16403.639
25,2022-12-31,16547.496093749996,16045.072,16407.299
26,2023-01-01,16625.080078125,15722.0205,16272.483
27,2023-01-02,16688.470703124996,15602.868,15927.772
28,2023-01-03,16679.857421875,15415.174,15804.185
29,2023-01-04,16863.238281249993,15238.642,15602.795
30,2023-01-05,16836.736328125,15265.646,15410.181
31,2023-01-06,16951.968749999996,15257.649,15437.898
32,2023-01-07,16955.078125,15268.517,15423.636
33,2023-01-08,17091.144531249996,15276.755,15430.932
34,2023-01-09,17196.5546875,15284.4375,15435.4
35,2023-01-10,17446.292968749996,15282.961,15439.057
36,2023-01-11,17934.896484375,15251.153,15431.392
37,2023-01-12,18869.587890624996,15269.589,15393.467
38,2023-01-13,19909.574218749996,15334.695,15407.592
39,2023-01-14,20976.298828125,15474.091,15464.261
40,2023-01-15,20880.798828125,15727.009,15605.757
41,2023-01-16,21169.632812499996,16167.313,15854.152
42,2023-01-17,21161.51953125,16651.482,16292.563
43,2023-01-18,20688.781249999996,17171.148,16777.08
44,2023-01-19,21086.79296875,17659.967,17305.705
45,2023-01-20,22676.552734374996,17944.627,17805.023
46,2023-01-21,22777.625,18066.451,18102.623
47,2023-01-22,22720.416015624996,17910.963,18237.066
48,2023-01-23,22934.431640625,17921.684,18078.383
49,2023-01-24,22636.46875,18175.275,18084.28
50,2023-01-25,23117.859375,18403.066,18338.027
51,2023-01-26,23032.77734375,18636.824,18566.904
52,2023-01-27,23078.728515625,18938.22,18799.441
53,2023-01-28,23031.089843749996,19101.08,19110.426
54,2023-01-29,23774.56640625,19117.83,19277.535
55,2023-01-30,22840.138671875,19136.494,19291.068
56,2023-01-31,23139.283203124996,19107.908,19308.969
57,2023-02-01,23723.769531249996,19118.027,19281.607
58,2023-02-02,23471.87109375,18973.375,19293.494
59,2023-02-03,23449.322265625,18901.932,19153.447
60,2023-02-04,23331.84765625,18896.867,19082.115
61,2023-02-05,22955.666015624996,18892.1,19077.43
62,2023-02-06,22760.109375,18846.105,19074.385
63,2023-02-07,23264.291015624996,18861.291,19034.143
64,2023-02-08,22939.3984375,18859.365,19058.332
65,2023-02-09,21819.0390625,18820.219,19065.031
66,2023-02-10,21651.18359375,18650.734,19037.764
67,2023-02-11,21870.874999999996,18562.58,18873.658
68,2023-02-12,21788.203124999996,18543.125,18780.354
69,2023-02-13,21808.101562499996,18520.969,18759.232
70,2023-02-14,22220.8046875,18480.254,18739.56
71,2023-02-15,24307.841796875,18311.658,18702.115
72,2023-02-16,23623.474609375,18214.014,18528.643
73,2023-02-17,24565.6015625,18252.404,18424.795
74,2023-02-18,24641.277343749996,18463.998,18459.883
75,2023-02-19,24327.642578125,18784.467,18669.986
76,2023-02-20,24829.148437499996,19133.238,18993.637
77,2023-02-21,24436.353515624996,19559.787,19351.178
78,2023-02-22,24188.84375,20013.318,19788.03
79,2023-02-23,23947.4921875,20318.111,20256.791
80,2023-02-24,23198.126953125,20220.545,20573.535
81,2023-02-25,23175.375,20213.436,20477.66
82,2023-02-26,23561.212890625,20127.127,20477.207
83,2023-02-27,23522.87109375,19928.043,20397.477
84,2023-02-28,23147.353515625,19561.291,20204.576
85,2023-03-01,23646.550781249996,19133.822,19836.596
86,2023-03-02,23475.466796875,18905.463,19409.016
87,2023-03-03,22362.6796875,18437.771,19182.768
88,2023-03-04,22353.349609374996,18144.148,18706.877
89,2023-03-05,22435.513671875,18077.707,18399.654
90,2023-03-06,22429.757812499996,18063.326,18319.213
91,2023-03-07,22219.769531249996,17942.111,18308.291
92,2023-03-08,21718.080078124996,17896.121,18179.156
93,2023-03-09,20363.021484375,17754.547,18125.469
94,2023-03-10,20187.244140625,17677.703,17980.824
95,2023-03-11,20632.41015625,17631.244,17898.273
96,2023-03-12,,,17862.049
