Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-02-05,22955.666015624996,11100.087914685831,19200.46261215435,18661.873,14163.657,25220.588
2023-02-06,22760.109375,10098.753667704052,18909.681158974778,17844.242,14238.076,25645.502
2023-02-07,23264.291015624996,10788.076200680858,18801.266587973096,18760.73,14400.961,25783.768
2023-02-08,22939.3984375,8649.383305547128,18709.473762644633,17041.334,14637.192,25891.572
2023-02-09,21819.0390625,10584.15334089484,18792.55746270164,17935.654,14878.728,25849.252
2023-02-10,21651.18359375,8811.226399152385,18563.519191247422,17398.172,14788.908,26442.477
2023-02-11,21870.874999999996,9718.77167184836,18141.191264014218,17966.592,14818.038,26317.318
2023-02-12,21788.203124999996,9102.182397277375,19071.73312704495,17803.707,14891.698,26305.03
2023-02-13,21808.101562499996,10784.851122299277,20437.96984288318,18193.785,15117.952,26683.988
2023-02-14,22220.8046875,8792.170597857936,20273.16800978639,18874.408,15098.506,26827.3
2023-02-15,24307.841796875,10315.671584298341,19751.694034073753,18387.09,15246.753,26882.316
2023-02-16,23623.474609375,8707.222923778567,20673.668042169258,17265.838,15372.758,27470.234
2023-02-17,24565.6015625,10625.101514939051,22410.76586714478,16881.197,15441.965,28878.799
2023-02-18,24641.277343749996,10315.139807629603,22568.12591687195,17842.785,15724.884,28996.164
2023-02-19,24327.642578125,9727.557670048089,22661.649216350008,17857.26,16223.487,29315.549
2023-02-20,24829.148437499996,9795.238471825027,22866.812633477162,19541.562,16720.0,29425.377
2023-02-21,24436.353515624996,10224.53021268304,22067.445908839934,18815.744,17218.658,29175.139
2023-02-22,24188.84375,9329.043942594219,22343.844205628295,19637.432,17588.635,29667.373
2023-02-23,23947.4921875,9477.411155292782,20769.22799855025,18571.156,17779.994,28758.967
2023-02-24,23198.126953125,10086.437963421684,22711.818500915477,19623.283,18773.805,29491.324
2023-02-25,23175.375,9163.880890110222,20715.421735030475,19112.469,19154.865,28606.3
2023-02-26,23561.212890625,9430.826732127982,14304.881553128325,19045.879,20497.012,26974.537
2023-02-27,23522.87109375,9451.434230727158,19896.723231333053,19476.977,22427.16,27609.95
2023-02-28,23147.353515625,10169.045032184116,19670.454195357535,19323.318,23879.197,27202.818
2023-03-01,23646.550781249996,9385.094974122376,20142.062805121037,19136.418,25683.506,26770.014
2023-03-02,23475.466796875,10034.528093511628,20997.89648159949,18638.002,28226.799,27529.44
2023-03-03,22362.6796875,9916.183690552574,21555.40719132265,18937.555,30207.477,27114.678
2023-03-04,22353.349609374996,9601.901131182303,22453.900747861415,19527.402,30999.03,27378.844
2023-03-05,22435.513671875,10243.979095675551,22380.081402906093,19153.852,31187.014,27136.996
2023-03-06,22429.757812499996,9431.840742658751,21067.842913478667,19230.229,31196.453,27080.078
2023-03-07,22219.769531249996,9590.566925790963,19736.696380018897,16897.043,31226.717,26569.371
2023-03-08,21718.080078124996,9499.66591598483,21073.944678529027,19172.254,30898.242,27091.273
2023-03-09,20363.021484375,10061.912188091399,19152.45635180525,16970.592,30552.53,26523.42
2023-03-10,20187.244140625,8854.792393327805,18195.50928470559,17495.762,30603.127,26170.604
2023-03-11,20632.41015625,9494.81919890285,16629.319776537206,18071.764,31187.916,25710.965
2023-03-12,22163.94921875,9795.036983546983,16918.503999773227,19659.748,31247.594,25884.59
