,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
25,2022-12-26,16919.804687499996,15067.97,15283.435,15040.178,15001.827,14494.612,14694.059,15125.904
26,2022-12-27,16717.173828124996,15112.321,15324.632,15519.695,15096.039,14533.128,14677.942,15132.861
27,2022-12-28,16552.572265624993,15260.337,15293.235,15600.492,15664.91,14604.176,14689.232,15125.901
28,2022-12-29,16642.341796874996,14949.633,15447.507,15637.295,15695.963,15007.681,14743.996,15148.09
29,2022-12-30,16602.585937499996,14747.208,15005.004,15792.184,15712.766,15119.192,15086.164,15213.793
30,2022-12-31,16547.496093749996,14508.619,14725.483,15500.729,15883.096,15160.423,15269.485,15593.013
31,2023-01-01,16625.080078125,14300.7705,14451.248,15302.626,15503.862,15309.4,15361.112,15769.566
32,2023-01-02,16688.470703124996,14139.746,14231.465,15084.251,15293.153,15101.432,15491.402,15841.409
33,2023-01-03,16679.857421875,14021.693,14081.77,14894.349,15055.878,14924.855,15327.956,15974.765
34,2023-01-04,16863.238281249993,13948.177,13987.193,14747.664,14854.371,14734.1455,15134.882,15788.687
35,2023-01-05,16836.736328125,13940.561,13948.136,14633.524,14703.611,14563.684,14909.646,15579.267
36,2023-01-06,16951.968749999996,13903.898,13996.867,14561.903,14591.407,14433.227,14702.865,15354.833
37,2023-01-07,16955.078125,13757.092,13994.016,14551.135,14525.021,14324.088,14532.56,15153.507
38,2023-01-08,17091.144531249996,13718.738,13830.9,14504.352,14529.158,14253.043,14398.461,14991.61
39,2023-01-09,17196.5546875,13697.558,13769.79,14329.42,14483.027,14235.51,14306.354,14864.514
40,2023-01-10,17446.292968749996,13724.413,13782.602,14258.684,14289.71,14189.92,14267.467,14781.01
41,2023-01-11,17934.896484375,13723.701,13844.007,14231.285,14243.883,14052.841,14227.113,14752.973
42,2023-01-12,18869.587890624996,13777.366,13823.3955,14236.297,14228.68,13934.572,14112.341,14715.402
43,2023-01-13,19909.574218749996,13895.994,13909.064,14218.937,14253.05,13907.065,14026.034,14580.031
44,2023-01-14,20976.298828125,14000.695,14065.639,14273.36,14231.838,13898.572,13979.748,14477.991
45,2023-01-15,20880.798828125,14127.93,14197.172,14384.734,14301.793,13866.801,13974.406,14435.251
46,2023-01-16,21169.632812499996,14269.566,14343.766,14491.143,14432.095,13912.466,13983.8125,14427.0625
47,2023-01-17,21161.51953125,14455.027,14504.124,14615.603,14543.074,13999.873,14010.692,14426.603
48,2023-01-18,20688.781249999996,14600.652,14723.603,14758.844,14674.258,14094.876,14102.07,14460.527
49,2023-01-19,21086.79296875,14854.0205,14872.267,14953.353,14823.466,14206.78,14205.257,14558.099
50,2023-01-20,22676.552734374996,15012.071,15143.13,15106.324,15029.832,14337.877,14330.183,14668.934
51,2023-01-21,22777.625,15296.844,15279.086,15366.086,15179.276,14514.216,14471.405,14797.423
52,2023-01-22,22720.416015624996,15626.198,15582.422,15547.776,15459.835,14659.888,14646.499,14944.117
53,2023-01-23,22934.431640625,15802.196,15926.106,15858.229,15628.034,14884.439,14809.973,15131.847
54,2023-01-24,22636.46875,15837.667,16037.328,16202.817,15958.113,15055.938,15041.8125,15300.238
55,2023-01-25,23117.859375,16122.683,15978.99,16388.777,16318.496,15334.265,15234.853,15540.989
56,2023-01-26,23032.77734375,15994.39,16289.43,16439.53,16482.16,15648.148,15499.3125,15742.627
57,2023-01-27,23078.728515625,15970.422,16046.671,16748.908,16501.23,15835.355,15822.444,16025.05
58,2023-01-28,23031.089843749996,15977.317,15969.139,16637.389,16843.064,15897.033,16057.795,16360.005
59,2023-01-29,23774.56640625,15861.354,15971.459,16628.896,16666.926,16176.571,16158.233,16586.531
60,2023-01-30,22840.138671875,15803.78,15823.153,16655.766,16653.092,16113.497,16398.928,16674.463
61,2023-01-31,23139.283203124996,15933.196,15762.992,16552.242,16680.82,16101.222,16387.201,16932.24
62,2023-02-01,23723.769531249996,16428.469,15967.588,16496.074,16552.709,16126.494,16369.426,16902.607
63,2023-02-02,23471.87109375,16626.021,16620.732,16637.645,16498.293,16047.347,16370.942,16881.47
64,2023-02-03,23449.322265625,16722.895,16806.787,17138.408,16673.793,15995.315,16291.873,16891.78
65,2023-02-04,23331.84765625,16934.717,16823.643,17331.895,17247.566,16107.306,16225.808,16810.871
66,2023-02-05,22955.666015624996,17034.328,17020.777,17410.254,17418.857,16552.508,16294.172,16744.395
67,2023-02-06,22760.109375,16855.309,17088.012,17615.123,17477.617,16758.188,16684.094,16836.086
68,2023-02-07,23264.291015624996,16708.86,16801.531,17713.814,17706.62,16846.004,16944.994,17262.545
69,2023-02-08,22939.3984375,16672.643,16593.125,17531.582,17800.686,17016.258,17096.473,17518.057
70,2023-02-09,21819.0390625,16784.832,16587.947,17375.738,17570.963,17110.533,17280.855,17642.238
71,2023-02-10,21651.18359375,16541.205,16752.81,17358.166,17406.102,16966.477,17399.635,17821.47
72,2023-02-11,21870.874999999996,16391.885,16436.432,17471.137,17403.86,16827.123,17302.953,17932.992
73,2023-02-12,21788.203124999996,16264.1875,16266.737,17224.992,17537.357,16787.404,17166.193,17810.375
74,2023-02-13,21808.101562499996,16049.926,16147.191,17082.527,17238.188,16899.041,17089.717,17654.123
75,2023-02-14,22220.8046875,15900.854,15909.553,16960.541,17089.994,16704.799,17171.15,17595.957
76,2023-02-15,24307.841796875,15796.852,15770.613,16743.406,16964.902,16566.275,17014.22,17687.027
77,2023-02-16,23623.474609375,15755.607,15703.746,16583.0,16729.285,16457.467,16861.434,17511.234
78,2023-02-17,24565.6015625,15762.647,15696.81,16484.664,16579.766,16266.252,16727.455,17358.074
79,2023-02-18,24641.277343749996,15836.023,15730.415,16435.46,16495.375,16102.567,16532.451,17227.76
80,2023-02-19,24327.642578125,15898.425,15847.571,16417.424,16458.018,15977.543,16350.452,17025.213
81,2023-02-20,24829.148437499996,16055.868,15934.779,16475.719,16457.043,15913.451,16204.553,16840.303
82,2023-02-21,24436.353515624996,16486.156,16128.564,16534.535,16540.285,15879.861,16135.715,16709.123
83,2023-02-22,24188.84375,16577.086,16654.715,16687.064,16605.041,15908.166,16113.855,16645.64
84,2023-02-23,23947.4921875,16755.219,16682.082,17113.572,16775.783,15951.847,16145.1455,16618.248
85,2023-02-24,23198.126953125,16656.584,16844.172,17194.818,17258.602,16085.455,16200.296,16653.861
86,2023-02-25,23175.375,16869.975,16627.936,17388.146,17307.48,16459.32,16335.6045,16714.352
87,2023-02-26,23561.212890625,17587.316,16864.326,17290.314,17506.588,16557.262,16690.93,16855.629
88,2023-02-27,23522.87109375,17105.715,17744.21,17517.299,17361.064,16727.658,16858.27,17230.598
89,2023-02-28,23147.353515625,16993.533,16977.668,18260.604,17627.621,16665.09,17036.998,17378.982
90,2023-03-01,23646.550781249996,17008.582,16788.963,17764.643,18457.887,16848.008,17027.855,17563.387
91,2023-03-02,23475.466796875,16634.018,16838.572,17655.25,17799.254,17520.945,17177.615,17527.922
92,2023-03-03,22362.6796875,16552.533,16370.3125,17686.03,17702.674,17170.69,17777.766,17690.965
93,2023-03-04,22353.349609374996,16159.708,16327.331,17312.67,17757.203,17035.846,17589.633,18338.113
94,2023-03-05,22435.513671875,15977.236,15885.032,17230.191,17320.03,17049.477,17442.299,18075.25
95,2023-03-06,22429.757812499996,15842.405,15736.344,16845.605,17265.76,16738.625,17407.025,17915.207
96,2023-03-07,,,15656.763,16663.742,16829.318,16643.193,17128.455,17895.547
97,2023-03-08,,,,16525.686,16662.953,16314.914,16983.107,17595.45
98,2023-03-09,,,,,16537.088,16131.352,16657.88,17457.918
99,2023-03-10,,,,,,15996.01,16427.188,17124.498
100,2023-03-11,,,,,,,16255.345,16901.55
101,2023-03-12,,,,,,,,16739.846
