,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
54,2023-01-24,22636.46875,34128.926,34095.49,34018.434,33901.758,33815.26,33675.953,33669.1
55,2023-01-25,23117.859375,34164.95,34151.824,34049.258,33914.285,33831.617,33720.96,33738.9
56,2023-01-26,23032.77734375,34227.09,34187.777,34105.09,33945.05,33844.066,33737.22,33784.81
57,2023-01-27,23078.728515625,34291.848,34249.746,34140.77,34000.652,33874.594,33749.586,33801.426
58,2023-01-28,23031.089843749996,34349.81,34314.348,34202.19,34036.26,33929.74,33779.81,33814.062
59,2023-01-29,23774.56640625,34416.36,34372.19,34266.242,34097.43,33965.074,33834.375,33844.863
60,2023-01-30,22840.138671875,34477.785,34438.594,34323.613,34161.242,34025.742,33869.36,33900.457
61,2023-01-31,23139.283203124996,34507.594,34499.89,34389.457,34218.44,34089.04,33929.402,33936.137
62,2023-02-01,23723.769531249996,34484.625,34529.69,34450.254,34284.06,34145.777,33992.055,33997.324
63,2023-02-02,23471.87109375,34447.32,34506.867,34479.867,34344.684,34210.867,34048.234,34061.18
64,2023-02-03,23449.322265625,34425.26,34469.695,34457.36,34374.34,34271.01,34112.676,34118.453
65,2023-02-04,23331.84765625,34419.84,34447.668,34420.582,34352.18,34300.445,34172.227,34184.137
66,2023-02-05,22955.666015624996,34427.82,34442.21,34398.754,34315.754,34278.516,34201.414,34244.844
67,2023-02-06,22760.109375,34459.566,34450.13,34393.32,34294.094,34242.42,34179.78,34274.637
68,2023-02-07,23264.291015624996,34497.582,34481.75,34401.145,34288.688,34220.953,34144.105,34252.676
69,2023-02-08,22939.3984375,34533.105,34519.652,34432.453,34296.44,34215.59,34122.86,34216.36
70,2023-02-09,21819.0390625,34557.22,34555.1,34470.008,34327.535,34223.28,34117.535,34194.71
71,2023-02-10,21651.18359375,34594.92,34579.184,34505.152,34364.88,34254.105,34125.12,34189.273
72,2023-02-11,21870.874999999996,34621.97,34616.797,34529.047,34399.86,34291.133,34155.598,34196.984
73,2023-02-12,21788.203124999996,34637.65,34643.805,34566.324,34423.69,34325.82,34192.223,34228.016
74,2023-02-13,21808.101562499996,34657.043,34659.477,34593.12,34460.812,34349.465,34226.56,34265.332
75,2023-02-14,22220.8046875,34681.047,34678.836,34608.688,34487.547,34386.28,34249.973,34300.33
76,2023-02-15,24307.841796875,34704.195,34702.785,34627.887,34503.113,34412.8,34286.418,34324.203
77,2023-02-16,23623.474609375,34744.047,34725.883,34651.637,34522.28,34428.258,34312.684,34361.344
78,2023-02-17,24565.6015625,34831.29,34765.633,34674.54,34545.95,34447.277,34328.008,34388.13
79,2023-02-18,24641.277343749996,34925.066,34852.613,34713.93,34568.797,34470.758,34346.84,34403.766
80,2023-02-19,24327.642578125,35018.633,34946.16,34800.086,34608.004,34493.42,34370.098,34422.97
81,2023-02-20,24829.148437499996,35096.96,35039.53,34892.79,34693.68,34532.31,34392.535,34446.668
82,2023-02-21,24436.353515624996,35145.54,35117.727,34985.344,34785.95,34617.277,34431.02,34469.54
83,2023-02-22,24188.84375,35188.215,35166.273,35062.9,34878.117,34708.78,34515.082,34508.754
84,2023-02-23,23947.4921875,35188.637,35208.902,35111.09,34955.43,34800.195,34605.65,34594.37
85,2023-02-24,23198.126953125,35196.656,35209.41,35153.4,35003.586,34876.89,34696.15,34686.652
86,2023-02-25,23175.375,35174.945,35217.438,35153.99,35045.85,34924.684,34772.098,34778.887
87,2023-02-26,23561.212890625,35106.523,35195.82,35161.973,35046.668,34966.63,34819.457,34856.312
88,2023-02-27,23522.87109375,35067.816,35127.63,35140.605,35054.742,34967.477,34861.023,34904.637
89,2023-02-28,23147.353515625,35037.418,35088.98,35073.11,35033.637,34975.51,34861.926,34947.03
90,2023-03-01,23646.550781249996,35008.35,35058.613,35034.79,34966.645,34954.605,34869.906,34948.023
91,2023-03-02,23475.466796875,35015.71,35029.574,35004.668,34928.516,34888.195,34849.254,34956.18
92,2023-03-03,22362.6796875,35019.156,35036.848,34975.875,34898.516,34850.4,34783.566,34935.176
93,2023-03-04,22353.349609374996,35031.395,35040.254,34983.02,34869.824,34820.645,34746.14,34868.312
94,2023-03-05,22435.513671875,35034.77,35052.438,34986.383,34876.82,34792.184,34716.676,34830.16
95,2023-03-06,22429.757812499996,35030.438,35055.805,34998.438,34880.105,34799.1,34688.484,34800.11
96,2023-03-07,,,35051.496,35001.79,34892.047,34802.348,34695.285,34771.37
97,2023-03-08,,,,34997.53,34895.367,34814.18,34698.47,34778.254
98,2023-03-09,,,,,34891.14,34817.47,34710.16,34781.492
99,2023-03-10,,,,,,34813.273,34713.41,34793.387
100,2023-03-11,,,,,,,34709.266,34796.707
101,2023-03-12,,,,,,,,34792.496
