,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
71,2023-02-10,21651.18359375,21061.31,19371.09,19052.04,18890.676,19427.877,19226.346,18947.023
72,2023-02-11,21870.874999999996,19967.645,19220.771,18865.877,18647.146,18767.084,19543.621,18451.725
73,2023-02-12,21788.203124999996,19905.617,19005.14,18454.818,17889.06,19011.184,19255.99,20030.309
74,2023-02-13,21808.101562499996,20060.92,18622.883,18546.691,18761.006,18558.506,18980.4,18981.705
75,2023-02-14,22220.8046875,19745.105,19225.352,18173.191,19092.162,19614.842,18850.08,18598.307
76,2023-02-15,24307.841796875,20209.535,20532.002,18828.887,18282.502,19615.822,20307.47,19345.395
77,2023-02-16,23623.474609375,22023.027,19790.477,19134.662,17819.43,19063.988,19454.836,20427.037
78,2023-02-17,24565.6015625,23781.5,21447.836,20000.32,18656.408,19385.201,18971.373,19465.412
79,2023-02-18,24641.277343749996,22797.014,22151.717,22475.436,18355.312,19889.73,20479.307,18827.346
80,2023-02-19,24327.642578125,23206.469,22349.209,22188.664,19963.898,18858.863,20921.754,18955.197
81,2023-02-20,24829.148437499996,22088.723,21407.469,23172.54,22080.46,19735.89,19166.438,19943.494
82,2023-02-21,24436.353515624996,22283.525,21875.29,22596.285,20591.098,21029.732,21495.312,18938.74
83,2023-02-22,24188.84375,22137.9,20876.045,22439.746,20266.236,21072.217,21313.89,20770.033
84,2023-02-23,23947.4921875,22478.143,22866.143,21835.469,20197.324,20685.19,21755.537,23620.102
85,2023-02-24,23198.126953125,24710.092,21922.244,23901.418,21188.457,22084.332,23565.902,24403.152
86,2023-02-25,23175.375,22462.607,23195.7,22732.09,21500.139,22204.521,22424.303,23698.89
87,2023-02-26,23561.212890625,22118.467,22683.947,22813.932,20411.207,21539.01,22598.4,22522.299
88,2023-02-27,23522.87109375,22301.742,21310.97,21859.904,21584.621,21073.002,23465.639,22687.31
89,2023-02-28,23147.353515625,22408.018,22499.361,18927.53,20373.088,21001.113,21820.69,22014.445
90,2023-03-01,23646.550781249996,21316.672,22216.268,21833.684,20025.873,20658.65,22643.873,20442.484
91,2023-03-02,23475.466796875,23462.053,21397.436,21089.727,21532.719,19676.145,21835.191,21912.465
92,2023-03-03,22362.6796875,21804.705,22568.361,20184.018,20960.201,19656.451,20796.828,20976.527
93,2023-03-04,22353.349609374996,21943.715,21555.385,22776.389,20493.389,20929.361,21446.535,19304.97
94,2023-03-05,22435.513671875,22421.2,21628.79,20768.674,21527.277,19976.146,21626.453,22362.195
95,2023-03-06,22429.757812499996,22662.264,21092.432,21868.354,20223.107,20485.885,19918.473,20815.496
96,2023-03-07,,,21526.727,22074.791,20662.61,21057.61,22725.914,20166.299
97,2023-03-08,,,,20406.988,20118.803,19875.605,20970.092,22191.633
98,2023-03-09,,,,,20179.334,20052.13,20652.771,20457.246
99,2023-03-10,,,,,,20688.041,21261.072,21417.615
100,2023-03-11,,,,,,,20107.398,20354.2
101,2023-03-12,,,,,,,,18917.105
