,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
0,2022-12-01,16967.132812499996,7118.60288837896,,,,,,
1,2022-12-02,17088.660156249993,7118.60288837896,7559.905082931383,,,,,
2,2022-12-03,16908.236328124996,7118.60288837896,7559.905082931383,5892.533790171001,,,,
3,2022-12-04,17130.486328124996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,,,
4,2022-12-05,16974.826171874996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,,
5,2022-12-06,17089.503906249993,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,
6,2022-12-07,16848.126953124996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
7,2022-12-08,17233.474609375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
8,2022-12-09,17133.15234375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
9,2022-12-10,17128.724609374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
10,2022-12-11,17104.193359374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
11,2022-12-12,17206.437499999993,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
12,2022-12-13,17781.318359374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
13,2022-12-14,17815.650390625,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
14,2022-12-15,17364.865234374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
15,2022-12-16,16647.484375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
16,2022-12-17,16795.091796875,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
17,2022-12-18,16757.976562499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
18,2022-12-19,16439.679687499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
19,2022-12-20,16906.304687499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
20,2022-12-21,16817.53515625,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
21,2022-12-22,16830.341796874996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
22,2022-12-23,16796.953124999993,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
23,2022-12-24,16847.755859374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
24,2022-12-25,16841.986328125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
25,2022-12-26,16919.804687499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
26,2022-12-27,16717.173828124996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
27,2022-12-28,16552.572265624993,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
28,2022-12-29,16642.341796874996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
29,2022-12-30,16602.585937499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
30,2022-12-31,16547.496093749996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
31,2023-01-01,16625.080078125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
32,2023-01-02,16688.470703124996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
33,2023-01-03,16679.857421875,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
34,2023-01-04,16863.238281249993,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
35,2023-01-05,16836.736328125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
36,2023-01-06,16951.968749999996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
37,2023-01-07,16955.078125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
38,2023-01-08,17091.144531249996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
39,2023-01-09,17196.5546875,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
40,2023-01-10,17446.292968749996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
41,2023-01-11,17934.896484375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
42,2023-01-12,18869.587890624996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
43,2023-01-13,19909.574218749996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
44,2023-01-14,20976.298828125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
45,2023-01-15,20880.798828125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
46,2023-01-16,21169.632812499996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
47,2023-01-17,21161.51953125,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
48,2023-01-18,20688.781249999996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
49,2023-01-19,21086.79296875,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
50,2023-01-20,22676.552734374996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
51,2023-01-21,22777.625,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
52,2023-01-22,22720.416015624996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
53,2023-01-23,22934.431640625,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
54,2023-01-24,22636.46875,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
55,2023-01-25,23117.859375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
56,2023-01-26,23032.77734375,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
57,2023-01-27,23078.728515625,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
58,2023-01-28,23031.089843749996,7118.60288837896,7559.905082931383,5892.533790171001,6040.674376673771,7763.05611477465,6451.028546161928,7133.793675066028
