,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
77,2023-02-16,23623.474609375,30706.57,30952.797,30510.723,31289.383,31164.56,30313.568,29910.846
78,2023-02-17,24565.6015625,30608.436,30977.04,30617.826,31317.854,31087.115,30344.162,29984.14
79,2023-02-18,24641.277343749996,30594.86,30897.662,30624.95,31472.594,31116.795,30289.842,30005.904
80,2023-02-19,24327.642578125,30629.385,30900.805,30541.664,31498.133,31269.748,30306.63,29951.09
81,2023-02-20,24829.148437499996,30620.703,30946.436,30530.209,31413.947,31296.412,30410.0,29979.777
82,2023-02-21,24436.353515624996,30652.455,30947.8,30559.637,31416.871,31217.363,30417.111,30107.754
83,2023-02-22,24188.84375,30677.4,30987.648,30559.523,31463.973,31223.059,30336.285,30131.928
84,2023-02-23,23947.4921875,30762.531,31027.572,30594.57,31462.977,31271.389,30323.637,30066.094
85,2023-02-24,23198.126953125,30790.912,31123.22,30625.68,31500.838,31272.676,30351.0,30065.197
86,2023-02-25,23175.375,30952.37,31157.08,30705.238,31538.346,31312.377,30350.7,30102.238
87,2023-02-26,23561.212890625,31144.031,31314.635,30745.465,31634.434,31353.012,30385.064,30104.611
88,2023-02-27,23522.87109375,31305.113,31495.32,30889.281,31664.111,31450.682,30415.242,30143.322
89,2023-02-28,23147.353515625,31524.488,31640.564,31054.79,31824.344,31482.646,30492.799,30181.79
90,2023-03-01,23646.550781249996,31772.95,31836.443,31192.748,32009.312,31641.43,30533.762,30270.357
91,2023-03-02,23475.466796875,31911.928,32050.723,31369.162,32158.023,31823.373,30675.178,30310.557
92,2023-03-03,22362.6796875,31776.236,32159.586,31560.287,32363.086,31968.74,30838.16,30457.959
93,2023-03-04,22353.349609374996,31708.416,32019.99,31661.059,32589.447,32167.373,30975.125,30626.85
94,2023-03-05,22435.513671875,31576.37,31943.27,31544.518,32706.328,32384.707,31148.547,30766.846
95,2023-03-06,22429.757812499996,31422.695,31809.053,31474.617,32562.076,32494.36,31336.383,30945.88
96,2023-03-07,,,31658.775,31350.822,32485.67,32351.23,31435.818,31139.799
97,2023-03-08,,,,31208.303,32350.26,32273.646,31323.383,31237.805
98,2023-03-09,,,,,32198.135,32138.588,31255.76,31116.73
99,2023-03-10,,,,,,31987.855,31134.87,31048.246
100,2023-03-11,,,,,,,30995.082,30925.621
101,2023-03-12,,,,,,,,30786.557
