Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-01-01,16547.496093749996,6851.37063916539,15644.478795732994,17659.529296875,28286.08984375,15234.40625
2023-01-02,16625.080078125,6851.37063916539,15213.252209552156,17835.724609375,28262.99609375,15142.65625
2023-01-03,16688.470703124996,6851.37063916539,14703.341485359622,17772.900390625,28244.177734375,15026.123046875
2023-01-04,16679.857421875,6851.37063916539,14129.845432764629,17803.6875,28226.357421875,14897.3251953125
2023-01-05,16863.238281249993,6851.37063916539,13745.701862426957,18183.916015625,28216.986328125,14742.1611328125
2023-01-06,16836.736328125,6851.37063916539,13122.566445107297,18064.400390625,28206.36328125,14611.2041015625
2023-01-07,16951.968749999996,6851.37063916539,12918.323324053845,18327.73046875,28198.345703125,14506.4287109375
2023-01-08,16955.078125,6851.37063916539,12249.48212969893,18526.755859375,28181.009765625,14405.345703125
2023-01-09,17091.144531249996,6851.37063916539,12027.033077641448,18552.447265625,28188.05078125,14318.0380859375
2023-01-10,17196.5546875,6851.37063916539,11704.266218283059,18607.783203125,28189.08984375,14240.880859375
2023-01-11,17446.292968749996,6851.37063916539,11427.456176136478,18680.7109375,28186.876953125,14184.830078125
2023-01-12,17934.896484375,6851.37063916539,11139.20578422202,18310.548828125,28222.337890625,14153.6865234375
2023-01-13,18869.587890624996,6851.37063916539,11097.303032033353,18782.48828125,28256.158203125,14118.2939453125
2023-01-14,19909.574218749996,6851.37063916539,11542.501504633254,18799.71484375,28285.34375,14112.8818359375
2023-01-15,20976.298828125,6851.37063916539,11250.360832922064,18853.861328125,28313.501953125,14132.548828125
2023-01-16,20880.798828125,6851.37063916539,11609.986620883168,18997.45703125,28296.71875,14184.0126953125
2023-01-17,21169.632812499996,6851.37063916539,11319.881589561268,19106.97265625,28264.78515625,14265.701171875
2023-01-18,21161.51953125,6851.37063916539,12213.821590902971,19134.69140625,28215.921875,14365.0
2023-01-19,20688.781249999996,6851.37063916539,12927.826582063324,19327.138671875,28149.318359375,14487.8330078125
2023-01-20,21086.79296875,6851.37063916539,13368.09029405954,19641.759765625,28108.751953125,14639.0341796875
2023-01-21,22676.552734374996,6851.37063916539,14304.992622964646,19637.078125,28067.677734375,14804.0498046875
2023-01-22,22777.625,6851.37063916539,15212.538351404268,19721.462890625,28023.927734375,14986.333984375
2023-01-23,22720.416015624996,6851.37063916539,16438.229233775437,19735.91015625,28006.041015625,15209.533203125
2023-01-24,22934.431640625,6851.37063916539,17237.207182093523,19900.041015625,28036.666015625,15434.404296875
2023-01-25,22636.46875,6851.37063916539,17776.24019853594,19508.484375,28111.052734375,15633.416015625
2023-01-26,23117.859375,6851.37063916539,18051.07187442752,19821.31640625,28219.99609375,15845.578125
2023-01-27,23032.77734375,6851.37063916539,18136.294462167338,20101.69921875,28375.521484375,16013.65625
2023-01-28,23078.728515625,6851.37063916539,18778.81836129822,20340.642578125,28572.048828125,16135.7265625
2023-01-29,23031.089843749996,6851.37063916539,18478.688447411478,20763.86328125,28806.794921875,16248.8212890625
2023-01-30,23774.56640625,6851.37063916539,18759.667035998613,20841.552734375,29036.419921875,16292.853515625
2023-01-31,22840.138671875,6851.37063916539,17832.06235814925,20672.763671875,29260.384765625,16303.240234375
2023-02-01,23139.283203124996,6851.37063916539,17436.009325508625,20905.99609375,29454.44140625,16335.7021484375
2023-02-02,23723.769531249996,6851.37063916539,17340.733059722694,21585.06640625,29614.95703125,16406.1953125
2023-02-03,23471.87109375,6851.37063916539,17783.923173010662,21123.83984375,29742.576171875,16526.06640625
2023-02-04,23449.322265625,6851.37063916539,17841.192538899424,20821.41015625,29855.103515625,16645.837890625
2023-02-05,23331.84765625,6851.37063916539,18162.81509903842,20877.65234375,29954.646484375,16783.11328125
2023-02-06,22955.666015624996,6851.37063916539,18584.549461535942,20622.240234375,30052.662109375,16925.04296875
2023-02-07,22760.109375,6851.37063916539,18916.525063915116,20662.107421875,30136.92578125,17044.919921875
2023-02-08,23264.291015624996,6851.37063916539,18884.610061459203,20190.259765625,30215.875,17140.623046875
2023-02-09,22939.3984375,6851.37063916539,19184.01420306722,20045.87890625,30317.91796875,17175.546875
2023-02-10,21819.0390625,6851.37063916539,19712.94766287505,19967.802734375,30394.91796875,17193.30078125
