3/12/2020 0:00,12.24166667
3/13/2020 0:00,14.21666667
3/14/2020 0:00,13.76666667
3/15/2020 0:00,12.68333333
3/16/2020 0:00,12.95
3/17/2020 0:00,14.275
3/18/2020 0:00,14.90833333
3/19/2020 0:00,12.51666667
3/20/2020 0:00,18.36666667
3/21/2020 0:00,11.46666667
3/22/2020 0:00,7.341666667
3/23/2020 0:00,13.07916667
3/24/2020 0:00,11.51666667
3/25/2020 0:00,19.4625
3/26/2020 0:00,7.483333333
3/27/2020 0:00,7.116666667
3/28/2020 0:00,7.6
3/29/2020 0:00,6.266666667
3/30/2020 0:00,8.683333333
3/31/2020 0:00,7.083333333
4/1/2020 0:00,7.866666667
4/2/2020 0:00,8.1
4/3/2020 0:00,11.25
4/4/2020 0:00,5.483333333
4/5/2020 0:00,3.966666667
4/6/2020 0:00,9.925
4/7/2020 0:00,8.25
4/8/2020 0:00,8.041666667
4/9/2020 0:00,6.666666667
4/10/2020 0:00,6.341666667
4/11/2020 0:00,5.2
4/12/2020 0:00,5.116666667
4/13/2020 0:00,5.633333333
4/14/2020 0:00,6.583333333
4/15/2020 0:00,6.25
4/16/2020 0:00,7.65
4/17/2020 0:00,9.716666667
4/18/2020 0:00,6.408333333
4/19/2020 0:00,5.641666667
4/20/2020 0:00,6.733333333
4/21/2020 0:00,8.3
4/22/2020 0:00,8.25
4/23/2020 0:00,13.22083333
4/24/2020 0:00,9.466666667
4/25/2020 0:00,9.641666667
4/26/2020 0:00,7.541666667
4/27/2020 0:00,9.416666667
4/28/2020 0:00,8.15
4/29/2020 0:00,9.416666667
4/30/2020 0:00,12.85
5/1/2020 0:00,13.2
5/2/2020 0:00,8.408333333
5/3/2020 0:00,7.045833333
5/4/2020 0:00,7.470833333
5/5/2020 0:00,8.016666667
5/6/2020 0:00,8.675
5/7/2020 0:00,11.31666667
5/8/2020 0:00,14.25833333
5/9/2020 0:00,13.20833333
5/10/2020 0:00,5.3
5/11/2020 0:00,7.383333333
5/12/2020 0:00,11.375
5/13/2020 0:00,14.48333333
5/14/2020 0:00,11.34583333
5/15/2020 0:00,17.36666667
5/16/2020 0:00,13.29166667
5/17/2020 0:00,14.85833333
5/18/2020 0:00,11.59583333
5/19/2020 0:00,16.83333333
5/20/2020 0:00,16.65
5/21/2020 0:00,16.46666667
5/22/2020 0:00,13.86666667
5/23/2020 0:00,15.80833333
5/24/2020 0:00,10.2
5/25/2020 0:00,9.616666667
5/26/2020 0:00,11.95
5/27/2020 0:00,9.191666667
5/28/2020 0:00,11.41666667
5/29/2020 0:00,13.88333333
5/30/2020 0:00,7.679166667
5/31/2020 0:00,7.808333333
6/1/2020 0:00,13.27916667
6/2/2020 0:00,11.7
6/3/2020 0:00,13.16666667
6/4/2020 0:00,10.4
6/5/2020 0:00,6.366666667
6/6/2020 0:00,3.983333333
6/7/2020 0:00,5.833333333
6/8/2020 0:00,7.675
6/9/2020 0:00,7.8
6/10/2020 0:00,7.733333333
6/11/2020 0:00,6.3
6/12/2020 0:00,7.066666667
6/13/2020 0:00,7.683333333
6/14/2020 0:00,5.283333333
6/15/2020 0:00,10.65416667
6/16/2020 0:00,11.2875
6/17/2020 0:00,12.2
6/18/2020 0:00,9.508333333
6/19/2020 0:00,10.625
6/20/2020 0:00,9.883333333
6/21/2020 0:00,7.325
6/22/2020 0:00,7.791666667
6/23/2020 0:00,9.15
6/24/2020 0:00,11.225
6/25/2020 0:00,10.75833333
6/26/2020 0:00,7.325
