3/12/2020 0:00,1.235116702
3/13/2020 0:00,1.296698272
3/14/2020 0:00,1.274480383
3/15/2020 0:00,1.113644857
3/16/2020 0:00,1.193453008
3/17/2020 0:00,1.231597098
3/18/2020 0:00,1.16499282
3/19/2020 0:00,1.306641869
3/20/2020 0:00,1.264478073
3/21/2020 0:00,1.108333782
3/22/2020 0:00,0.843088583
3/23/2020 0:00,1.160538375
3/24/2020 0:00,1.170288614
3/25/2020 0:00,1.125291511
3/26/2020 0:00,1.135452525
3/27/2020 0:00,1.110375026
3/28/2020 0:00,0.910426519
3/29/2020 0:00,0.769856338
3/30/2020 0:00,1.055633204
3/31/2020 0:00,1.025871107
4/1/2020 0:00,1.11369449
4/2/2020 0:00,1.115204471
4/3/2020 0:00,1.148502318
4/4/2020 0:00,1.077272732
4/5/2020 0:00,0.769681286
4/6/2020 0:00,1.164635859
4/7/2020 0:00,1.137403304
4/8/2020 0:00,1.116311861
4/9/2020 0:00,1.069383357
4/10/2020 0:00,0.900077294
4/11/2020 0:00,0.784763679
4/12/2020 0:00,0.80040198
4/13/2020 0:00,0.929310292
4/14/2020 0:00,0.988374018
4/15/2020 0:00,1.176886651
4/16/2020 0:00,1.111490403
4/17/2020 0:00,1.286230614
4/18/2020 0:00,1.150726076
4/19/2020 0:00,0.97585277
4/20/2020 0:00,1.049269988
4/21/2020 0:00,1.068249134
4/22/2020 0:00,1.031391221
4/23/2020 0:00,1.287894373
4/24/2020 0:00,1.273850389
4/25/2020 0:00,1.239612485
4/26/2020 0:00,1.072414613
4/27/2020 0:00,1.179406794
4/28/2020 0:00,1.215701039
4/29/2020 0:00,1.195938752
4/30/2020 0:00,1.268807178
5/1/2020 0:00,1.250539879
5/2/2020 0:00,1.341512074
5/3/2020 0:00,1.19645581
5/4/2020 0:00,1.086099006
5/5/2020 0:00,1.204144266
5/6/2020 0:00,1.210363383
5/7/2020 0:00,1.31399202
5/8/2020 0:00,1.274328599
5/9/2020 0:00,1.292073691
5/10/2020 0:00,1.246688794
5/11/2020 0:00,1.283646981
5/12/2020 0:00,1.279955788
5/13/2020 0:00,1.296750555
5/14/2020 0:00,1.323246377
5/15/2020 0:00,1.272443528
5/16/2020 0:00,1.262686357
5/17/2020 0:00,1.327792324
5/18/2020 0:00,1.352731383
5/19/2020 0:00,1.333283061
5/20/2020 0:00,1.327850148
5/21/2020 0:00,1.295657931
5/22/2020 0:00,1.297051252
5/23/2020 0:00,1.278850555
5/24/2020 0:00,1.41277356
5/25/2020 0:00,1.2793314
5/26/2020 0:00,1.307555581
5/27/2020 0:00,1.34352729
5/28/2020 0:00,1.281801489
5/29/2020 0:00,1.270912551
5/30/2020 0:00,1.245524103
5/31/2020 0:00,1.05190532
6/1/2020 0:00,1.269376455
6/2/2020 0:00,1.283667217
6/3/2020 0:00,1.282827432
6/4/2020 0:00,1.236471563
6/5/2020 0:00,1.042586804
6/6/2020 0:00,0.793185082
6/7/2020 0:00,0.861702465
6/8/2020 0:00,1.151651278
6/9/2020 0:00,1.176594881
6/10/2020 0:00,1.080857506
6/11/2020 0:00,1.382471195
6/12/2020 0:00,1.355473221
6/13/2020 0:00,1.067535646
6/14/2020 0:00,0.825322441
6/15/2020 0:00,1.129341761
6/16/2020 0:00,1.22310094
6/17/2020 0:00,1.271521826
6/18/2020 0:00,1.249730742
6/19/2020 0:00,1.284985049
6/20/2020 0:00,1.107477416
6/21/2020 0:00,0.981158459
6/22/2020 0:00,1.103866923
6/23/2020 0:00,1.304964854
6/24/2020 0:00,1.288159849
6/25/2020 0:00,1.253759667
6/26/2020 0:00,1.186091189
6/27/2020 0:00,1.105369536
6/28/2020 0:00,0.9017818
6/29/2020 0:00,1.248924407
6/30/2020 0:00,1.189839531
7/1/2020 0:00,1.295763333
7/2/2020 0:00,1.133437396
7/3/2020 0:00,1.198966086
7/4/2020 0:00,1.037606389
7/5/2020 0:00,0.921691712
7/6/2020 0:00,1.227644104
7/7/2020 0:00,1.103862236
7/8/2020 0:00,1.247866834
7/9/2020 0:00,1.267096006
7/10/2020 0:00,1.208174025
7/11/2020 0:00,1.091070692
7/12/2020 0:00,0.979820947
7/13/2020 0:00,1.143550707
7/14/2020 0:00,1.259092438
7/15/2020 0:00,1.313624087
7/16/2020 0:00,1.276772463
7/17/2020 0:00,1.264411822
7/18/2020 0:00,1.276202185
7/19/2020 0:00,1.332783611
7/20/2020 0:00,1.287877816
7/21/2020 0:00,1.290345384
7/22/2020 0:00,1.260738632
7/23/2020 0:00,1.293743603
7/24/2020 0:00,1.314238963
7/25/2020 0:00,1.370815563
7/26/2020 0:00,1.343587361
7/27/2020 0:00,1.28513553
7/28/2020 0:00,1.280557683
7/29/2020 0:00,1.283028885
7/30/2020 0:00,1.287137022
7/31/2020 0:00,1.299889137
8/1/2020 0:00,1.287825234
8/2/2020 0:00,1.353125277
8/3/2020 0:00,1.326875364
8/4/2020 0:00,1.310942876
8/5/2020 0:00,1.267972853
8/6/2020 0:00,1.277008282
8/7/2020 0:00,1.301960691
8/8/2020 0:00,1.327259739
8/9/2020 0:00,1.250962391
8/10/2020 0:00,1.249095445
8/11/2020 0:00,1.285126143
8/12/2020 0:00,1.300253535
8/13/2020 0:00,1.207145844
