,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-07,17089.503906249993,12669.88647426799,
1,2022-12-08,16848.126953124996,14704.627848998765,11480.576920523945
2,2022-12-09,17233.474609375,14912.509279568489,14491.90154802807
3,2022-12-10,17133.15234375,14847.104848936391,14859.575793933112
4,2022-12-11,17128.724609374996,14359.507172166732,14291.32061887717
5,2022-12-12,17104.193359374996,15286.566920678173,14683.679961701453
6,2022-12-13,17206.437499999993,14883.405975273363,14799.63854094346
7,2022-12-14,17781.318359374996,13528.623270139773,13893.996488528695
8,2022-12-15,17815.650390625,13460.767794227153,12807.291567527956
9,2022-12-16,17364.865234374996,14788.97220456294,13560.857054120592
10,2022-12-17,16647.484375,14678.056421735997,14244.282285231311
11,2022-12-18,16795.091796875,13161.688372090568,13425.242888193297
12,2022-12-19,16757.976562499996,14384.354801832553,13571.721513782251
13,2022-12-20,16439.679687499996,14851.151654940972,13132.926962093698
14,2022-12-21,16906.304687499996,14513.156293979353,15171.975931296802
15,2022-12-22,16817.53515625,14120.196011287246,14800.828105763021
16,2022-12-23,16830.341796874996,13574.462886299549,13868.231072422754
17,2022-12-24,16796.953124999993,12883.734714870174,11962.992486752475
18,2022-12-25,16847.755859374996,13350.221244310467,12546.694419373487
19,2022-12-26,16841.986328125,11996.788826448841,12463.220546787787
20,2022-12-27,16919.804687499996,12084.956821051166,11646.163147362238
21,2022-12-28,16717.173828124996,13732.663227867897,12126.11768185522
22,2022-12-29,16552.572265624993,12773.887319158697,13049.784452303355
23,2022-12-30,16642.341796874996,14119.746522919764,12556.625362475568
24,2022-12-31,16602.585937499996,13582.762528039111,13049.145669634168
25,2023-01-01,16547.496093749996,15402.265923135334,14101.305469264356
26,2023-01-02,16625.080078125,14972.892434330737,14568.739982572146
27,2023-01-03,16688.470703124996,14476.299489604886,14448.253149355094
28,2023-01-04,16679.857421875,14582.260109812238,13948.79139628915
29,2023-01-05,16863.238281249993,15970.3339851571,14023.766497897008
30,2023-01-06,16836.736328125,15352.971042467434,15641.399041906394
31,2023-01-07,16951.968749999996,16088.730324695367,15256.183723318793
32,2023-01-08,16955.078125,16493.935825080174,15747.262648329239
33,2023-01-09,17091.144531249996,16220.628209917342,16853.627335657537
34,2023-01-10,17196.5546875,15304.422029132227,15499.170761847385
35,2023-01-11,17446.292968749996,14373.063390807489,14730.840415578126
36,2023-01-12,17934.896484375,14665.944007032189,13712.331162452985
37,2023-01-13,18869.587890624996,15126.365439454383,14577.068066442873
38,2023-01-14,19909.574218749996,15319.854951152847,14702.529699924755
39,2023-01-15,20976.298828125,15626.953178642412,14515.770169544436
40,2023-01-16,20880.798828125,17429.589926992794,15714.158477263563
41,2023-01-17,21169.632812499996,17232.294887059143,16502.668706757708
42,2023-01-18,21161.51953125,14249.81412673849,17122.554578052313
43,2023-01-19,20688.781249999996,17265.335567876755,14000.991434159023
44,2023-01-20,21086.79296875,16219.04748983738,16252.365574611113
45,2023-01-21,22676.552734374996,16850.465781876912,15894.646692384496
46,2023-01-22,22777.625,16292.356229669065,16314.573451572587
47,2023-01-23,22720.416015624996,16532.07588567962,16187.551921987484
48,2023-01-24,22934.431640625,17374.422757987126,16576.559236200137
49,2023-01-25,22636.46875,18997.397379663358,16790.76592078024
50,2023-01-26,23117.859375,16192.024927040848,17996.227980398147
51,2023-01-27,23032.77734375,18671.19498686327,16168.179714939508
52,2023-01-28,23078.728515625,19524.62856166258,19172.94213680131
53,2023-01-29,23031.089843749996,19054.46774900242,18601.0177362439
54,2023-01-30,23774.56640625,19230.288598661402,19313.877965781674
55,2023-01-31,22840.138671875,17530.34495125289,17871.304994352842
56,2023-02-01,23139.283203124996,17211.049693154953,16917.292704764357
57,2023-02-02,23723.769531249996,17273.588130416403,16510.962223307997
58,2023-02-03,23471.87109375,18509.476401995642,17904.51174678215
59,2023-02-04,23449.322265625,18449.72062403646,17670.992953560097
60,2023-02-05,23331.84765625,18419.012494625662,18471.7954373925
61,2023-02-06,22955.666015624996,19138.03221446727,17944.794776520965
62,2023-02-07,22760.109375,18863.78274075812,18994.038048650833
63,2023-02-08,23264.291015624996,18747.259731487808,18702.193169247028
64,2023-02-09,22939.3984375,18754.97906325526,18565.961225067866
65,2023-02-10,21819.0390625,18756.48691944795,18793.532906867473
66,2023-02-11,21651.18359375,18500.922868427504,17545.709440823877
67,2023-02-12,21870.874999999996,18068.49195847333,18401.906502686645
68,2023-02-13,21788.203124999996,19016.268862061563,18395.683599548975
69,2023-02-14,21808.101562499996,20345.49205676607,18668.113474816997
70,2023-02-15,22220.8046875,20216.805220771053,19547.119697614282
71,2023-02-16,24307.841796875,19673.98163317327,20316.315511821133
72,2023-02-17,23623.474609375,20594.358202638236,19244.959324862124
73,2023-02-18,24565.6015625,22337.15337235015,20180.831039975335
74,2023-02-19,24641.277343749996,22476.427740365336,21927.470763801077
75,2023-02-20,24327.642578125,22588.439036071944,22239.066391116263
76,2023-02-21,24829.148437499996,22814.67143586976,22629.46446783523
77,2023-02-22,24436.353515624996,21971.962627770918,22179.17106135997
78,2023-02-23,24188.84375,22246.66690227535,21423.696728044317
79,2023-02-24,23947.4921875,20703.52242122445,21180.532010255254
80,2023-02-25,23198.126953125,22647.226002031988,20575.517254427647
81,2023-02-26,23175.375,20659.78673490297,22121.288226618406
82,2023-02-27,23561.212890625,14249.879195181291,20099.025127828238
83,2023-02-28,23522.87109375,19841.82675522129,14185.583700115109
84,2023-03-01,23147.353515625,19624.239898045955,18292.117228763836
85,2023-03-02,23646.550781249996,20102.78672863753,19637.097890909234
86,2023-03-03,23475.466796875,20928.208882513154,18846.641954073464
87,2023-03-04,22362.6796875,21499.348307902987,21100.43343300111
88,2023-03-05,22353.349609374996,22370.40461552252,21973.116669557417
89,2023-03-06,22435.513671875,22269.5886608285,22054.632006835167
90,2023-03-07,22429.757812499996,20975.73664661225,21381.023334406626
91,2023-03-08,22219.769531249996,19684.42179642807,20031.85683303978
92,2023-03-09,21718.080078124996,20954.82480526152,20025.79301723034
93,2023-03-10,20363.021484375,19074.904890287235,19502.789788664923
94,2023-03-11,20187.244140625,18133.155526220537,19187.39595449879
95,2023-03-12,20632.41015625,16597.852294130033,17297.53385144231
96,2023-03-13,,,15668.59979403057
