Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2022-12-07,17089.503906249993,7640.8528177425,12669.88647426799,16985.013671875,31735.5703125,23984.1484375
2022-12-08,16848.126953124996,8058.879644023125,13092.602384761354,17052.251953125,31817.423828125,24085.208984375
2022-12-09,17233.474609375,8058.879644023125,14702.20541379828,17139.88671875,31817.423828125,24084.6328125
2022-12-10,17133.15234375,8058.879644023125,14853.340321434753,17578.787109375,31817.423828125,24083.96484375
2022-12-11,17128.724609374996,8058.879644023125,14325.41389552195,17311.11328125,31817.423828125,24083.751953125
2022-12-12,17104.193359374996,8058.879644023125,14985.123441189813,17198.53515625,31817.423828125,24083.751953125
2022-12-13,17206.437499999993,8058.879644023125,14841.522258108413,17698.734375,31817.423828125,24083.751953125
2022-12-14,17781.318359374996,8058.879644023125,13711.309879334234,17680.421875,31817.423828125,24083.751953125
2022-12-15,17815.650390625,8058.879644023125,13134.029680877555,17537.8515625,31817.423828125,24083.751953125
2022-12-16,17364.865234374996,8058.879644023125,14174.914629341765,17844.5625,31817.423828125,24083.751953125
2022-12-17,16647.484375,8058.879644023125,14461.169353483654,17993.220703125,31817.423828125,24083.751953125
2022-12-18,16795.091796875,8058.879644023125,13293.465630141933,17886.48046875,31817.423828125,24083.751953125
2022-12-19,16757.976562499996,8058.879644023125,13978.038157807401,17664.080078125,31817.423828125,24083.751953125
2022-12-20,16439.679687499996,8058.879644023125,13992.039308517335,17619.0546875,31817.423828125,24083.751953125
2022-12-21,16906.304687499996,8058.879644023125,14842.566112638076,17358.7578125,31817.423828125,24083.751953125
2022-12-22,16817.53515625,8058.879644023125,14460.512058525133,18144.25,31817.423828125,24083.751953125
2022-12-23,16830.341796874996,8058.879644023125,13721.346979361151,17858.4609375,31817.423828125,24083.751953125
2022-12-24,16796.953124999993,8058.879644023125,12423.363600811324,17594.546875,31817.423828125,24083.751953125
2022-12-25,16847.755859374996,8058.879644023125,12948.457831841977,17245.453125,31817.423828125,24083.751953125
2022-12-26,16841.986328125,8058.879644023125,12230.004686618315,17508.919921875,31817.423828125,24083.751953125
2022-12-27,16919.804687499996,8058.879644023125,11865.559984206702,16931.88671875,31817.423828125,24083.751953125
2022-12-28,16717.173828124996,8058.879644023125,12929.390454861557,17695.69921875,31817.423828125,24083.751953125
2022-12-29,16552.572265624993,8058.879644023125,12911.835885731027,17387.046875,31817.423828125,24083.751953125
2022-12-30,16642.341796874996,8058.879644023125,13338.185942697666,18389.63671875,31817.423828125,24083.751953125
2022-12-31,16602.585937499996,8058.879644023125,13315.954098836639,17924.79296875,31817.423828125,24083.751953125
2023-01-01,16547.496093749996,8058.879644023125,14751.785696199844,17074.28125,31817.423828125,24083.751953125
2023-01-02,16625.080078125,8058.879644023125,14770.81620845144,17783.837890625,31817.423828125,24083.751953125
2023-01-03,16688.470703124996,8058.879644023125,14462.27631947999,19011.78515625,31817.423828125,24083.751953125
2023-01-04,16679.857421875,8058.879644023125,14265.525753050693,18344.6953125,31817.423828125,24083.751953125
2023-01-05,16863.238281249993,8058.879644023125,14997.050241527053,17660.5078125,31817.423828125,24083.751953125
2023-01-06,16836.736328125,8058.879644023125,15497.185042186913,18154.318359375,31817.423828125,24083.751953125
2023-01-07,16951.968749999996,8058.879644023125,15672.457024007079,17932.02734375,31817.423828125,24083.751953125
2023-01-08,16955.078125,8058.879644023125,16120.599236704707,17856.2265625,31817.423828125,24083.751953125
2023-01-09,17091.144531249996,8058.879644023125,16537.12777278744,18605.93359375,31817.423828125,24083.751953125
2023-01-10,17196.5546875,8058.879644023125,15401.796395489806,18459.0,31817.423828125,24083.751953125
2023-01-11,17446.292968749996,8058.879644023125,14551.951903192807,17883.46875,31817.423828125,24083.751953125
2023-01-12,17934.896484375,8058.879644023125,14189.137584742588,17847.2890625,31817.423828125,24083.751953125
2023-01-13,18869.587890624996,8058.879644023125,14851.716752948629,17683.7109375,31817.423828125,24083.751953125
2023-01-14,19909.574218749996,8058.879644023125,15011.192325538801,18319.453125,31817.423828125,24083.751953125
2023-01-15,20976.298828125,8058.879644023125,15071.361674093423,17262.8046875,31817.423828125,24083.751953125
2023-01-16,20880.798828125,8058.879644023125,16571.87420212818,18569.759765625,31817.423828125,24083.751953125
2023-01-17,21169.632812499996,8058.879644023125,16867.481796908425,18395.958984375,31817.423828125,24083.751953125
2023-01-18,21161.51953125,8058.879644023125,15686.184352395401,18843.39453125,31817.423828125,24083.751953125
2023-01-19,20688.781249999996,8058.879644023125,15633.163501017889,18981.982421875,31817.423828125,24083.751953125
2023-01-20,21086.79296875,8058.879644023125,16235.706532224245,19096.82421875,31817.423828125,24083.751953125
2023-01-21,22676.552734374996,8058.879644023125,16372.556237130704,18566.0625,31817.423828125,24083.751953125
2023-01-22,22777.625,8058.879644023125,16303.464840620825,19814.76171875,31817.423828125,24083.751953125
2023-01-23,22720.416015624996,8058.879644023125,16359.813903833552,21615.79296875,31817.423828125,24083.751953125
2023-01-24,22934.431640625,8058.879644023125,16975.49099709363,20594.703125,31817.423828125,24083.751953125
2023-01-25,22636.46875,8058.879644023125,17894.0816502218,19609.90625,31817.423828125,24083.751953125
2023-01-26,23117.859375,8058.879644023125,17094.1264537195,20752.09375,31817.423828125,24083.751953125
2023-01-27,23032.77734375,8058.879644023125,17419.68735090139,20428.98046875,31817.423828125,24083.751953125
2023-01-28,23078.728515625,8058.879644023125,19348.785349231945,20377.255859375,31817.423828125,24083.751953125
2023-01-29,23031.089843749996,8058.879644023125,18827.74274262316,20061.14453125,31817.423828125,24083.751953125
2023-01-30,23774.56640625,8058.879644023125,19272.083282221538,20106.05859375,31817.423828125,24083.751953125
2023-01-31,22840.138671875,8058.879644023125,17700.824972802868,20918.189453125,31817.423828125,24083.751953125
2023-02-01,23139.283203124996,8058.879644023125,17064.171198959655,19310.861328125,31817.423828125,24083.751953125
2023-02-02,23723.769531249996,8058.879644023125,16892.2751768622,19740.046875,31817.423828125,24083.751953125
2023-02-03,23471.87109375,8058.879644023125,18206.994074388895,19991.5625,31817.423828125,24083.751953125
2023-02-04,23449.322265625,8058.879644023125,18060.35678879828,19792.974609375,31817.423828125,24083.751953125
2023-02-05,23331.84765625,8058.879644023125,18445.40396600908,19119.15234375,31817.423828125,24083.751953125
2023-02-06,22955.666015624996,8058.879644023125,18541.41349549412,19735.69921875,31817.423828125,24083.751953125
2023-02-07,22760.109375,8058.879644023125,18928.91039470448,19324.458984375,31817.423828125,24083.751953125
2023-02-08,23264.291015624996,8058.879644023125,18724.726450367416,19655.83984375,31817.423828125,24083.751953125
2023-02-09,22939.3984375,8058.879644023125,18660.47014416156,19021.03515625,31817.423828125,24083.751953125
2023-02-10,21819.0390625,8058.879644023125,18775.00991315771,19432.580078125,31817.423828125,24083.751953125
2023-02-11,21651.18359375,8058.879644023125,18023.31615462569,18528.625,31817.423828125,24083.751953125
2023-02-12,21870.874999999996,8058.879644023125,18235.199230579987,19148.19140625,31817.423828125,24083.751953125
2023-02-13,21788.203124999996,8058.879644023125,18705.976230805267,18506.6015625,31817.423828125,24083.80078125
2023-02-14,21808.101562499996,8058.879644023125,19506.802765791534,19064.119140625,31817.423828125,24084.69140625
2023-02-15,22220.8046875,8058.879644023125,19881.96245919267,19907.328125,31817.423828125,24084.849609375
2023-02-16,24307.841796875,8058.879644023125,19995.1485724972,19735.90625,31817.423828125,24084.015625
2023-02-17,23623.474609375,8058.879644023125,19919.65876375018,19282.76953125,31817.423828125,24083.90625
2023-02-18,24565.6015625,8058.879644023125,21258.992206162744,18771.66015625,31817.423828125,24083.853515625
2023-02-19,24641.277343749996,8058.879644023125,22201.949252083206,19671.8046875,31817.423828125,24083.751953125
2023-02-20,24327.642578125,8058.879644023125,22413.752713594105,18903.787109375,31817.423828125,24083.751953125
2023-02-21,24829.148437499996,8058.879644023125,22722.067951852496,19485.720703125,31817.423828125,24083.96484375
2023-02-22,24436.353515624996,8058.879644023125,22075.566844565445,19948.7734375,31817.423828125,24084.8671875
2023-02-23,24188.84375,8058.879644023125,21835.181815159835,20405.578125,31817.423828125,24085.30078125
2023-02-24,23947.4921875,8058.879644023125,20942.02721573985,19023.71875,31817.423828125,24084.861328125
2023-02-25,23198.126953125,8058.879644023125,21611.37162822982,20216.552734375,31817.423828125,24091.55859375
2023-02-26,23175.375,8058.879644023125,21390.537480760686,20459.484375,31817.423828125,24095.7734375
2023-02-27,23561.212890625,8058.879644023125,17174.452161504763,20112.533203125,31817.423828125,24092.88671875
2023-02-28,23522.87109375,8058.879644023125,17013.7052276682,19658.951171875,31817.423828125,24092.17578125
2023-03-01,23147.353515625,8058.879644023125,18958.178563404894,19576.49609375,31817.423828125,24089.359375
2023-03-02,23646.550781249996,8058.879644023125,19869.94230977338,20248.41796875,31817.423828125,24086.140625
2023-03-03,23475.466796875,8058.879644023125,19887.425418293307,20349.7109375,31817.423828125,24085.30078125
2023-03-04,22362.6796875,8058.879644023125,21299.89087045205,20728.91015625,31817.423828125,24086.328125
2023-03-05,22353.349609374996,8058.879644023125,22171.760642539968,20039.435546875,31817.423828125,24089.884765625
2023-03-06,22435.513671875,8058.879644023125,22162.110333831835,20266.875,31817.423828125,24094.48828125
2023-03-07,22429.757812499996,8058.879644023125,21178.37999050944,20493.73828125,31817.423828125,24100.841796875
2023-03-08,22219.769531249996,8058.879644023125,19858.139314733926,18924.2578125,31817.423828125,24114.7578125
2023-03-09,21718.080078124996,8058.879644023125,20490.308911245927,19453.1640625,31817.423828125,24128.41015625
2023-03-10,20363.021484375,8058.879644023125,19288.84733947608,17776.640625,31817.423828125,24143.099609375
2023-03-11,20187.244140625,8058.879644023125,18660.275740359662,19154.2734375,31817.423828125,24168.11328125
2023-03-12,20632.41015625,8058.879644023125,16947.69307278617,19524.81640625,31817.423828125,24206.75390625
2023-03-13,22163.94921875,8476.906470303751,15668.59979403057,21458.69140625,31899.27734375,24331.955078125
