,Date,Y_test,Furture - 1,Furture - 2
0,2022-12-06,17089.503906249993,6776.214647795001,
1,2022-12-07,16848.126953124996,6776.214647795001,6776.214647795001
2,2022-12-08,17233.474609375,6776.214647795001,6776.214647795001
3,2022-12-09,17133.15234375,6776.214647795001,6776.214647795001
4,2022-12-10,17128.724609374996,6776.214647795001,6776.214647795001
5,2022-12-11,17104.193359374996,6776.214647795001,6776.214647795001
6,2022-12-12,17206.437499999993,6776.214647795001,6776.214647795001
7,2022-12-13,17781.318359374996,6776.214647795001,6776.214647795001
8,2022-12-14,17815.650390625,6776.214647795001,6776.214647795001
9,2022-12-15,17364.865234374996,6776.214647795001,6776.214647795001
10,2022-12-16,16647.484375,6776.214647795001,6776.214647795001
11,2022-12-17,16795.091796875,6776.214647795001,6776.214647795001
12,2022-12-18,16757.976562499996,6776.214647795001,6776.214647795001
13,2022-12-19,16439.679687499996,6776.214647795001,6776.214647795001
14,2022-12-20,16906.304687499996,6776.214647795001,6776.214647795001
15,2022-12-21,16817.53515625,6776.214647795001,6776.214647795001
16,2022-12-22,16830.341796874996,6776.214647795001,6776.214647795001
17,2022-12-23,16796.953124999993,6776.214647795001,6776.214647795001
18,2022-12-24,16847.755859374996,6776.214647795001,6776.214647795001
19,2022-12-25,16841.986328125,6776.214647795001,6776.214647795001
20,2022-12-26,16919.804687499996,6776.214647795001,6776.214647795001
21,2022-12-27,16717.173828124996,6776.214647795001,6776.214647795001
22,2022-12-28,16552.572265624993,6776.214647795001,6776.214647795001
23,2022-12-29,16642.341796874996,6776.214647795001,6776.214647795001
24,2022-12-30,16602.585937499996,6776.214647795001,6776.214647795001
25,2022-12-31,16547.496093749996,6776.214647795001,6776.214647795001
26,2023-01-01,16625.080078125,6776.214647795001,6776.214647795001
27,2023-01-02,16688.470703124996,6776.214647795001,6776.214647795001
28,2023-01-03,16679.857421875,6776.214647795001,6776.214647795001
29,2023-01-04,16863.238281249993,6776.214647795001,6776.214647795001
30,2023-01-05,16836.736328125,6776.214647795001,6776.214647795001
31,2023-01-06,16951.968749999996,6776.214647795001,6776.214647795001
32,2023-01-07,16955.078125,6776.214647795001,6776.214647795001
33,2023-01-08,17091.144531249996,6776.214647795001,6776.214647795001
34,2023-01-09,17196.5546875,6776.214647795001,6776.214647795001
35,2023-01-10,17446.292968749996,6776.214647795001,6776.214647795001
36,2023-01-11,17934.896484375,6776.214647795001,6776.214647795001
37,2023-01-12,18869.587890624996,6776.214647795001,6776.214647795001
38,2023-01-13,19909.574218749996,6776.214647795001,6776.214647795001
39,2023-01-14,20976.298828125,6776.214647795001,6776.214647795001
40,2023-01-15,20880.798828125,6776.214647795001,6776.214647795001
41,2023-01-16,21169.632812499996,6776.214647795001,6776.214647795001
42,2023-01-17,21161.51953125,6776.214647795001,6776.214647795001
43,2023-01-18,20688.781249999996,6776.214647795001,6776.214647795001
44,2023-01-19,21086.79296875,6776.214647795001,6776.214647795001
45,2023-01-20,22676.552734374996,6776.214647795001,6776.214647795001
46,2023-01-21,22777.625,6776.214647795001,6776.214647795001
47,2023-01-22,22720.416015624996,6776.214647795001,6776.214647795001
