,Date,Y_test,Furture - 1,Furture - 2,Furture - 3,Furture - 4,Furture - 5,Furture - 6,Furture - 7
39,2023-01-09,17196.5546875,15047.275836350464,15283.891028553244,15750.136648536583,15003.584574657412,13832.15850944964,13548.241801236063,11450.407500452146
40,2023-01-10,17446.292968749996,14044.00942369845,14445.186987999039,14621.640324752932,15158.482942429871,14330.538719965005,13069.096917049776,12777.400486913499
41,2023-01-11,17934.896484375,14339.798743597072,13340.382575853919,13640.688980501627,13816.387448337071,14317.448527779348,13630.434850643876,12305.23448858944
42,2023-01-12,18869.587890624996,14776.061140600788,14213.87378379708,13334.423179381207,13735.371830511605,14016.666501476762,14468.660107009011,13801.980415825548
43,2023-01-13,19909.574218749996,14964.494227060784,14305.543766031578,13687.862494952868,12857.979840447777,13308.053809595545,13613.446580701837,14088.444380042125
44,2023-01-14,20976.298828125,15223.244910685698,14118.585018801812,13479.130334100295,12954.466027086155,12172.724764651204,12666.28396852044,12981.404017901652
45,2023-01-15,20880.798828125,17054.16446484804,15256.835825280961,14212.844122754728,13691.709978900446,13155.01917199188,12491.908289213423,12992.523217441161
46,2023-01-16,21169.632812499996,16833.6847587953,16080.517975056493,14279.716043526174,13330.91610235528,12897.619563236052,12368.014224400113,11659.581408997918
47,2023-01-17,21161.51953125,13883.58918752367,16673.420843989792,15879.128387212682,14084.373431126225,13083.394765679313,12782.93433120521,12266.490970923018
48,2023-01-18,20688.781249999996,16919.088423143585,13586.549739752947,16285.910468317634,15595.07424990655,13576.837235666106,12726.578112549365,12479.27726181845
49,2023-01-19,21086.79296875,15882.535943516697,15865.002840994817,12679.973671381753,15927.790198542241,15095.726812347042,13069.649060982336,12214.616213228644
50,2023-01-20,22676.552734374996,16534.375350655457,15509.985405276966,15563.085142310754,12294.36169792985,15350.576704003113,14618.419023936629,12539.71614265027
51,2023-01-21,22777.625,15902.244415111501,15962.98328233491,14869.01774169065,14951.468218018315,11597.040718099684,15290.431216452493,14438.200728210364
52,2023-01-22,22720.416015624996,16154.6349270909,15745.739472452386,15919.508976729201,14899.906879501948,14823.877897163915,11415.46056889061,14807.37786003919
53,2023-01-23,22934.431640625,16971.643071396775,16153.421459970774,15683.222748685024,15872.346891354691,14907.708618145709,14940.413365346363,11467.29574300406
54,2023-01-24,22636.46875,18625.313563004715,16334.44949090787,15579.285233676968,15166.453272585275,15458.396839407958,14549.79997463409,14600.472846397504
55,2023-01-25,23117.859375,15798.501981296256,17578.69567232914,15384.715246270458,14618.271456484517,14121.141836497945,14523.81156278153,13691.841964788322
56,2023-01-26,23032.77734375,18266.57329429721,15720.498445538771,17278.368855139557,15223.13679093511,14458.945324500197,13970.321784039823,14431.770978930992
57,2023-01-27,23078.728515625,19076.95146575897,18720.927353790354,16180.807741226066,17855.60613519517,15661.23497392106,14876.457557930506,14357.630322181645
58,2023-01-28,23031.089843749996,18635.17715779173,18096.851870939925,17755.005756239396,15311.62000933576,17184.162362932308,15192.104817616026,14369.437300063088
59,2023-01-29,23774.56640625,18790.141636766883,18842.679890251595,18207.4662306634,17887.870309739348,15267.939443029458,17173.51217408179,15050.908896526616
60,2023-01-30,22840.138671875,17071.071230287995,17373.727659738328,17462.35667444753,16788.038871115426,16499.750193830114,14010.460147675154,16048.900645156209
61,2023-01-31,23139.283203124996,16817.92356418069,16398.11965616833,16766.904339334356,16887.963729512125,16156.730231659832,15891.228012274327,13371.344653953087
62,2023-02-01,23723.769531249996,16905.25770536859,16066.143652417968,15521.733187508244,15957.86074550997,16112.621337213712,15312.690331987857,14976.925372895797
63,2023-02-02,23471.87109375,18140.93719948782,17491.268407932796,16734.824839971214,16193.319394331618,16568.40838739803,16718.084917470784,15867.821597949138
64,2023-02-03,23449.322265625,18163.75886339458,17252.564673648652,16167.464524115654,15290.939405977573,14669.770389408272,15278.956659621475,15440.32322415663
65,2023-02-04,23331.84765625,18212.069131301538,18149.917875590956,17261.69258541165,16125.843571784566,15307.765541993032,14687.697126564424,15204.413685352421
66,2023-02-05,22955.666015624996,18986.124908241505,17706.17615023654,17775.60998309561,16794.29198300959,15477.91095337443,14562.605212168206,13849.150076212929
67,2023-02-06,22760.109375,18707.663209085666,18822.864788933824,17507.339680420162,17278.982141152774,16145.67800250595,14743.741130474351,13924.533146817765
68,2023-02-07,23264.291015624996,18555.24058117631,18520.56209051407,18593.23695047834,17176.412758009617,17043.377008891424,15889.31335150064,14373.147313196587
69,2023-02-08,22939.3984375,18420.56297014202,18356.285232495124,18331.264164876815,18304.272802875083,16873.42366068149,16591.87944240851,15371.185565485837
70,2023-02-09,21819.0390625,18331.874234056948,18418.423642029084,18327.496038677138,18368.11405816638,18305.159511293037,16786.18927617064,16288.429412544085
71,2023-02-10,21651.18359375,18097.455200629778,17069.912338012986,17156.008851674957,17191.191824183406,17321.589306402857,17115.210742909734,15605.2712012837
72,2023-02-11,21870.874999999996,17687.058186765287,17947.274962437317,16984.19248548341,17195.644426224004,17302.50940356744,17557.886133823184,17330.847870495007
73,2023-02-12,21788.203124999996,18692.767291221546,17965.1000462928,18144.032973030196,17153.701240093145,17433.547027705095,17578.392619730184,17920.551804264753
74,2023-02-13,21808.101562499996,20007.873957683187,18303.87315452511,17580.706790496817,17797.683241702336,16807.180407085052,17195.4199855699,17364.607454377565
75,2023-02-14,22220.8046875,19919.727584722357,19164.894932853873,17521.100664081343,16934.89732792214,17212.441592027582,16243.466601108785,16626.35609947317
76,2023-02-15,24307.841796875,19291.20766768448,19983.27089993326,19112.903165876458,17418.737134376144,16865.536336301528,17192.647873004968,16114.038000220591
77,2023-02-16,23623.474609375,20213.60419188326,18813.221308536966,20189.05793765908,19321.79397646316,17491.09836378228,16942.239861385708,17314.93434589934
78,2023-02-17,24565.6015625,21894.544208265328,19751.96947529433,18424.32211970864,19557.918279267782,18711.758456498035,16929.808383016123,16398.511493542585
79,2023-02-18,24641.277343749996,22083.818168760652,21427.833156689296,19361.97190379725,17975.02423043943,19012.9978364452,18138.77632054362,16239.53109493235
80,2023-02-19,24327.642578125,22215.87905435241,21796.07151651038,21047.46013983463,18924.78106380742,17439.553435987626,18507.710015662677,17603.075414039922
81,2023-02-20,24829.148437499996,22423.03523558,22212.508569027275,21712.354988751427,20910.64371682793,18653.896745684673,17188.251082225946,18464.55542068026
82,2023-02-21,24436.353515624996,21626.427914442535,21736.04022734498,21483.99737224552,20969.620348021286,20107.366294080122,17912.42003743604,16302.834586335264
83,2023-02-22,24188.84375,21936.256322817513,21032.069999869676,21109.657699388317,20863.61966345357,20269.283632048253,19404.75052993727,17134.04431736662
84,2023-02-23,23947.4921875,20426.677998866227,20829.47182394131,19969.12136404486,20062.32346544801,19778.488817213638,19130.848024792966,18265.877570934175
85,2023-02-24,23198.126953125,22404.92439635075,20263.662731143715,20581.506445261588,19719.220929095573,19871.335759613416,19599.94945043215,18905.36138729991
86,2023-02-25,23175.375,20396.752505389453,21847.393290463533,19777.67339671543,20073.124887100974,19252.66071273939,19442.10723776173,19124.85279527702
87,2023-02-26,23561.212890625,14030.750696730991,19800.045889012512,21182.137704858615,19140.3810594123,19500.330913636644,18760.143711174675,18956.53921491895
88,2023-02-27,23522.87109375,19530.70488264255,13940.238745915196,19502.080734081665,20968.61438260463,18797.646509793176,19131.911549649863,18360.454131426774
89,2023-02-28,23147.353515625,19291.527030738005,17942.330917466064,12452.472295423737,18840.642198688252,20555.225859460683,18509.595412101888,18903.079405907756
