Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-02-05,22955.666015624996,9841.337284941776,53727.11350687681,51849.49,57487.27,50925.79
2023-02-06,22760.109375,8949.166739387078,54313.917034958824,50467.332,57979.367,50982.527
2023-02-07,23264.291015624996,10225.308050039617,53371.09641867298,51977.62,58355.35,51065.41
2023-02-08,22939.3984375,9838.827510364927,54888.153782702655,51232.938,58599.656,51125.496
2023-02-09,21819.0390625,9953.03942399649,55668.642198201494,51387.62,58802.332,51306.68
2023-02-10,21651.18359375,10099.577480981463,55407.550328172794,51837.887,59012.26,51455.875
2023-02-11,21870.874999999996,9298.782929396224,54264.17009913994,51741.72,59104.91,51559.812
2023-02-12,21788.203124999996,9329.252778039197,54148.577459120555,50170.176,59101.883,51560.32
2023-02-13,21808.101562499996,10108.090757463127,54758.5124415616,49544.785,59133.586,51631.996
2023-02-14,22220.8046875,8766.39891248942,55855.35796391825,52810.113,59283.598,51601.9
2023-02-15,24307.841796875,10113.102803922415,55450.862881952686,53309.273,59439.95,51520.383
2023-02-16,23623.474609375,9534.735361801948,55284.08485051374,53309.273,59598.58,51467.184
2023-02-17,24565.6015625,9651.659930802705,56242.29238810959,51625.934,59819.305,51442.727
2023-02-18,24641.277343749996,10188.936304816227,55474.5855840503,54459.31,59969.312,51367.8
2023-02-19,24327.642578125,10192.805520876635,57820.40566585086,54459.31,60194.76,51292.883
2023-02-20,24829.148437499996,9500.689617072181,57938.98122001823,53542.957,60443.234,51345.06
2023-02-21,24436.353515624996,10311.704079753403,57791.37955630224,52627.484,60631.8,51560.53
2023-02-22,24188.84375,9177.589756658486,57376.53185283306,51239.28,60745.46,51799.883
2023-02-23,23947.4921875,9545.304360892735,54759.31818931575,51989.734,60670.945,51985.54
2023-02-24,23198.126953125,8614.5507955095,54561.131110682705,50218.195,60581.414,52166.402
2023-02-25,23175.375,9053.689442181703,53189.750628963506,51008.6,60454.793,52234.13
2023-02-26,23561.212890625,8983.877872546862,51032.97390059321,51161.805,60301.05,52175.664
2023-02-27,23522.87109375,9826.920140277107,51493.28174979554,48007.99,60264.742,51998.47
2023-02-28,23147.353515625,10183.002628554506,50712.37453901748,50145.957,60167.58,51589.625
2023-03-01,23646.550781249996,10035.91125386025,51490.51551474128,48697.293,60067.805,51108.965
2023-03-02,23475.466796875,9486.728188752646,52302.14051683766,49725.48,60030.023,50634.13
2023-03-03,22362.6796875,9721.328401775052,51228.73781630497,52380.55,59927.406,50130.45
2023-03-04,22353.349609374996,9302.154800128434,53225.666354630215,50376.285,59852.047,49621.27
2023-03-05,22435.513671875,9882.540367034142,53758.546209249835,50641.543,59837.57,49087.152
2023-03-06,22429.757812499996,9793.774419631392,51352.14477766863,49803.668,59777.547,48613.184
2023-03-07,22219.769531249996,9593.031704054392,50765.68437853973,51579.5,59634.02,48176.773
2023-03-08,21718.080078124996,9358.891452349608,51559.863493957535,53715.625,59654.39,47895.188
2023-03-09,20363.021484375,9431.242359472672,49260.953043234775,52561.414,59662.445,47621.613
2023-03-10,20187.244140625,9589.113779369118,49403.91579856048,54389.19,59647.094,47496.383
2023-03-11,20632.41015625,8890.490831660687,48031.89073666331,53146.516,59448.24,47317.99
2023-03-12,22163.94921875,9348.390734890345,48254.292560639245,54465.8,59232.48,47154.793
