Date,Y_test,Y_SARIMAX,Y_LR,Y_XGBR,Y_LSTM,Y_GRU
2023-01-18,21161.51953125,7294.8556392094215,14510.967329482028,20105.26171875,15764.1640625,17037.6640625
2023-01-19,20688.781249999996,7294.8556392094215,15865.745488488034,19760.19140625,15846.3623046875,17182.90234375
2023-01-20,21086.79296875,7294.8556392094215,16556.251977986496,19433.296875,15985.302734375,17381.9375
2023-01-21,22676.552734374996,7294.8556392094215,17963.20816543661,19306.66796875,16124.099609375,17551.353515625
2023-01-22,22777.625,7294.8556392094215,18801.846820776027,19307.78515625,16146.3828125,17718.765625
2023-01-23,22720.416015624996,7294.8556392094215,20251.958592361065,19199.66796875,16169.45703125,17961.140625
2023-01-24,22934.431640625,7294.8556392094215,19842.59715752941,20206.697265625,16277.87890625,18060.4921875
2023-01-25,22636.46875,7294.8556392094215,19086.120662820118,20462.80859375,16389.767578125,18045.3515625
2023-01-26,23117.859375,7294.8556392094215,19316.670870550162,20491.720703125,16459.78515625,18269.74609375
2023-01-27,23032.77734375,7294.8556392094215,18852.87814055954,20926.71875,16541.349609375,18337.046875
2023-01-28,23078.728515625,7294.8556392094215,18216.44999697947,21370.119140625,16642.1875,18159.3828125
2023-01-29,23031.089843749996,7294.8556392094215,18472.129839435805,21774.20703125,16674.521484375,18172.478515625
2023-01-30,23774.56640625,7294.8556392094215,18585.118373489982,21342.09765625,16623.96484375,18114.462890625
2023-01-31,22840.138671875,7294.8556392094215,17384.525350774904,21485.49609375,16561.375,18086.5625
2023-02-01,23139.283203124996,7294.8556392094215,18125.424919518464,21042.12109375,16594.98046875,18222.298828125
2023-02-02,23723.769531249996,7294.8556392094215,20415.62989438537,21001.345703125,16666.384765625,18712.67578125
2023-02-03,23471.87109375,7294.8556392094215,21084.517211481078,20171.16796875,16768.0703125,18947.61328125
2023-02-04,23449.322265625,7294.8556392094215,20339.06695754938,20794.787109375,16898.103515625,18711.103515625
2023-02-05,23331.84765625,7294.8556392094215,20391.801629677142,20508.0703125,17026.08203125,18712.78515625
2023-02-06,22955.666015624996,7294.8556392094215,20429.70569968925,21293.283203125,17130.71484375,18767.427734375
2023-02-07,22760.109375,7294.8556392094215,19506.661820041405,21609.958984375,17152.54296875,18663.78125
2023-02-08,23264.291015624996,7294.8556392094215,18577.605125382033,20955.666015625,17095.25,18550.515625
2023-02-09,22939.3984375,7294.8556392094215,19109.988835089818,20242.625,17066.48828125,18593.296875
2023-02-10,21819.0390625,7294.8556392094215,19989.452868190172,20430.298828125,16949.078125,18705.7578125
2023-02-11,21651.18359375,7294.8556392094215,19234.261569028648,20271.890625,16735.203125,18651.658203125
2023-02-12,21870.874999999996,7294.8556392094215,18460.232334022206,19723.55078125,16605.4609375,18566.65234375
2023-02-13,21788.203124999996,7294.8556392094215,18318.791754864178,19694.84765625,16469.533203125,18586.90234375
2023-02-14,21808.101562499996,7294.8556392094215,17491.40804639885,19967.23046875,16334.2939453125,18528.380859375
2023-02-15,22220.8046875,7294.8556392094215,17073.419677503938,19639.14453125,16313.5498046875,18470.6796875
2023-02-16,24307.841796875,7294.8556392094215,17227.27007237949,19844.7421875,16471.62109375,18468.390625
2023-02-17,23623.474609375,7294.8556392094215,17241.053295601574,21132.421875,16651.33984375,18490.25
2023-02-18,24565.6015625,7294.8556392094215,16581.133596007126,22687.75390625,16724.3203125,18555.55859375
2023-02-19,24641.277343749996,7294.8556392094215,16810.866652530127,23095.0078125,16792.318359375,18631.83203125
2023-02-20,24327.642578125,7294.8556392094215,17107.998111969995,22713.7578125,16914.853515625,18673.662109375
2023-02-21,24829.148437499996,7294.8556392094215,17389.600178384513,22236.681640625,17017.64453125,18721.48828125
2023-02-22,24436.353515624996,7294.8556392094215,18486.288515205815,22163.5234375,17099.40234375,18889.833984375
2023-02-23,24188.84375,7294.8556392094215,18565.58208865166,21769.251953125,17222.75,18972.609375
2023-02-24,23947.4921875,7294.8556392094215,18178.543897320218,22233.478515625,17394.33203125,18955.873046875
2023-02-25,23198.126953125,7294.8556392094215,17666.948900560103,23737.609375,17511.5546875,18924.16015625
2023-02-26,23175.375,7294.8556392094215,17430.608317951053,22170.91015625,17602.248046875,18964.3828125
2023-02-27,23561.212890625,7294.8556392094215,19372.17603764576,22111.908203125,17742.53515625,19501.845703125
2023-02-28,23522.87109375,7294.8556392094215,18962.978498513487,21568.078125,17835.49609375,19553.52734375
2023-03-01,23147.353515625,7294.8556392094215,17298.533510285873,22300.5546875,17910.357421875,19190.970703125
2023-03-02,23646.550781249996,7294.8556392094215,19086.77658352782,21522.904296875,18005.140625,19275.73046875
2023-03-03,23475.466796875,7294.8556392094215,18090.117959236974,22546.8515625,18016.0234375,19192.44921875
2023-03-04,22362.6796875,7294.8556392094215,18185.75990588643,22197.39453125,17840.56640625,19146.533203125
2023-03-05,22353.349609374996,7294.8556392094215,17981.65685994983,22556.46875,17636.00390625,19091.208984375
2023-03-06,22435.513671875,7294.8556392094215,18090.35034289726,22535.484375,17526.826171875,18979.0703125
2023-03-07,22429.757812499996,7294.8556392094215,18349.738685674412,23178.44921875,17437.48828125,19022.6328125
2023-03-08,22219.769531249996,7294.8556392094215,18967.206494787948,21762.625,17361.203125,19166.36328125
2023-03-09,21718.080078124996,7294.8556392094215,19524.849329582692,21479.048828125,17253.6015625,19162.109375
2023-03-10,20363.021484375,7294.8556392094215,17768.618239725954,21341.509765625,17210.6640625,19126.19140625
2023-03-11,20187.244140625,7294.8556392094215,19873.33076001375,21365.939453125,17171.0859375,19262.20703125
2023-03-12,20632.41015625,7294.8556392094215,17892.891576355127,20085.244140625,17157.091796875,19194.7421875
2023-03-13,22163.94921875,7276.785910473201,17459.68578854606,19352.091796875,17106.787109375,19171.671875
